identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-B-2025-7116,2025-02-27,7a5d243585cddf78a26ca6dec920a0374d6d4dd28aec3e718e83f551a5567e3f,2025,B,MODEL_REQUIRED,main-11,45,7fad4ae0f1c5285205c5a1ee6e4d2b26fae3f7a8cb31c1c7896d8bd8979da938
BOE-B-2025-36059,2025-10-06,39c793696c1035ee1aafcd58f13455aaeca936920edc315b83bed0401e24bce0,2025,B,MODEL_REQUIRED,main-11,46,7fb41576c3e2759d3bd66b07fa701b3f70473235f95d616d5165601a4fd8bb8e
BOE-B-2025-36958,2025-10-13,d616a683ea08f0289c3fc8c9a0faddcc3300dc17f98a80f9d998b9c0fa0f581c,2025,B,MODEL_REQUIRED,main-11,47,7fcea57c6b5fbb7cc7f6c18e3eec8f4d10fcd5bbd248b501d0067e876db2c782
BOE-A-2026-6836,2026-03-24,259e9f627ea5f15801060e9f580bf37c9a0f88c0331c7dc322ab94d518e34279,2026,A,MODEL_REQUIRED,main-11,48,7fd78be5ff370c23dbbe7a7b9c2a988f337f125bf374be05cb473c78ce27549b
BOE-A-2026-6541,2026-03-20,d9b7e330bf26874521c9f4b93bc35625c32f9c6c7e7b20bb8b9f74a83bbd2b64,2026,A,MODEL_REQUIRED,main-11,49,7fe159c6a7bb65bd972286b253694be99c5042d5731c7e2384ac86dcc7a1e025
BOE-B-2024-3157,2024-01-30,1515f9c50319bc98b45381695f4843a0ca2d299105ad49ed9f5abbc730d49f5f,2024,B,MODEL_REQUIRED,main-11,50,7fe502591ae5b24fb8a622aa726d1d99cf68acf08c52fb76da83312ce3fcb6a9
BOE-A-2025-23115,2025-11-14,8aa6a33d18fe24368e5b2e801aa8084b2e25ac6d0c59a78297ef22242062e50c,2025,A,MODEL_REQUIRED,main-11,51,7ff0128c638735bba63e7300876243d8ccf3a0e53da3d1ff3c7183a24edd2f5c
BOE-B-2025-17199,2025-05-12,137fa5b2c654a9bbb04049a7d7cd4080e0bdcd74f1139fd475e2654418571141,2025,B,MODEL_REQUIRED,main-11,52,800a15837ce9c847ce0b83806a83e1c5370a59cfbb72f77a9e9de7c9e6e2c5f8
BOE-B-2025-31460,2025-09-03,0348a26aab44279097dafd3258e572150d04dd34a262fa49ada8fde50ce1b34a,2025,B,MODEL_REQUIRED,main-11,53,801234f40140216a7f128bb88318f903f8e15baa8421dd81f0e32fd8116bd326
BOE-A-2026-1897,2026-01-26,fd75087a0c42c16ac902fa7288b83dacd514d96b0f29be0c7c8e9a82900bb128,2026,A,MODEL_REQUIRED,main-11,54,803e9cf58fb9c9938e12ccf801005e2e0387252e09e9a445cd869d455800b2e6
BOE-A-2026-7804,2026-04-06,c790db802275fb48ccfa6203f6000a7ee787a246fca1fe59711b507219b7f8af,2026,A,MODEL_REQUIRED,main-11,55,80534ded3c39ac60a98fd6d9c4d752f1110ebf704f92b896816b08d1a4c9f642
BOE-B-2025-46301,2025-12-15,fc92520531b913c0357cc92712cada5c7d6991c376c78320919b19d4ebf0e3f2,2025,B,MODEL_REQUIRED,main-11,56,805365ba2d961853f92f0c9c167ee5491ad92ff20b16bb63d992c66757673d84
BOE-B-2025-35185,2025-09-30,5fcb32492fa4f48238d4a0f86b33cf3d99b50f5894b19ea8497257e190fba5ba,2025,B,MODEL_REQUIRED,main-11,57,80746620a0a3c25788143f56e526fb8637fd85917c098e6e11396579b0f3d083
BOE-A-2025-26000,2025-12-18,93222656348bc956f4e49ccc617c6a4318785bf1d2370b4cadd2d2ede7344f8d,2025,A,MODEL_REQUIRED,main-11,58,807c31826b56c00842e987a45f740987cd76d6a0bc0f33cba6fc292738c6ae43
BOE-B-2025-13233,2025-04-10,73edbbc4d8bbad451c4f8e84738a42d75ad1466ea0911ab93199442f5a002b53,2025,B,MODEL_REQUIRED,main-11,59,80865cb5f95df960ac96972b9db97fc4e779a9a231742557f1ba92494ee8f6e8
BOE-B-2024-5895,2024-02-20,a67faf0e8177605acbc2d6260c9eacff016b006c35118308493f10926155377a,2024,B,MODEL_REQUIRED,main-11,60,80a99122e54583ead3b3c5318739772a8b955dd58996141ad3900c4c3a3879b3
BOE-B-2025-46610,2025-12-17,766b4fb079612f1d11d196186a0022dfcf7b5a26960b1e3dc9184da01a34f12c,2025,B,MODEL_REQUIRED,main-11,61,80c29d95753edb8eb78b73a45f3d3960cbd8849a9406837a98c7c01fe6382850
BOE-A-2026-13561,2026-06-22,38b2e3aecd2b043194e64d5ade9764493873a46ab7870784557464b67532463f,2026,A,MODEL_REQUIRED,main-11,62,80c6c7cbe98a882b70ba99e45bc39c93114c07a76106571c7b5ae3a7679fe4b2
BOE-B-2024-4631,2024-02-10,f43b75fae27764e1ebd877913ad9600d0b573b3b75b3078a9b37f3c5b2d30051,2024,B,MODEL_REQUIRED,main-11,63,80f481d8b56b993843003b0057e976090f0e1e0e6eee4d06863b332234fe6338
BOE-B-2025-33310,2025-09-18,1599fc4a7169eed78e2594eb41ffb0ff83ff2fd30523f65e3a2fa54c6e1b6fb3,2025,B,MODEL_REQUIRED,main-11,64,80fed46c001059f0981c3c59aa1b540fc3c6a06760d2bd787ef41c9f93c413ed
BOE-A-2024-22639,2024-11-01,156f9b66c3dcc83f8baa35b3970e40ceaba9a9c8777b3fe1a2a5334ae60a4cb0,2024,A,MODEL_REQUIRED,main-11,65,8100dd5133224c1483122d0966df7b82057e3c28029dbe2566bdebf53cef6cf6
BOE-B-2024-22311,2024-06-15,45c81ed1aed2e8b2e669ff0d4c800b210d6f0ce0f23f23b1b610e3fec96a28d9,2024,B,MODEL_REQUIRED,main-11,66,8117bd9651d1af24379fccae3d80763654605f630fdf4c9891e1a7a750286a53
BOE-A-2024-14379,2024-07-13,413c37df4f67473fee1932234fa836394764a8922667da8d6c5ebeb40568b3bd,2024,A,MODEL_REQUIRED,main-11,67,812666e83e14c9e449ad3d49ecebb51e6e17c721723d1743ce237580efd9449b
BOE-A-2025-11626,2025-06-09,cee675cfbd884b669b764283091385a0ecbc95ef04cd84b22a3fa42e0e91cdc4,2025,A,MODEL_REQUIRED,main-11,68,812b580dab4efde24b8c2d51bb56f9b7695f6550532f11c6aac5d0cec7aa2f99
BOE-B-2026-13520,2026-04-29,3042031b755803d8c56fbc6ae9453565d240e02bcde742c8c7381ef1ea5d125b,2026,B,MODEL_REQUIRED,main-11,69,812c6130460688c169eabcb664e9896ef0f8dcc05b745a735dd3b115d81960b0
BOE-B-2025-18217,2025-05-20,4fb4a9252ce7c0d612b2196dcee4ea68ede8878e3c818a055b07a60cb7b02d05,2025,B,MODEL_REQUIRED,main-11,70,8162876a961f32b833587c072e2d018bb3968b262aa21b979b72af1dc456207f
BOE-B-2026-6520,2026-03-03,be4868ebd38a418170e4b388f52aa96ca7ea0c637b84996aba43c1ec9d7083be,2026,B,MODEL_REQUIRED,main-11,71,816380058c0fdf4b50ed2530eeaccddd1c6f7b8782fc20813f45a6417f38d480
BOE-B-2024-40322,2024-11-07,869ecba23d9cccc783fbcc5452477251b6364f8702cd691c9f21352e28442359,2024,B,MODEL_REQUIRED,main-11,72,816726a6cb466e4601376d183a8efc533cb81d04b01f42b3b083cb46c08f95dc
BOE-B-2024-32901,2024-09-18,4d5c21d123246d9f3f8f9377f8ddf5b440339a61ebdf3d80cc50e823d9e03ffd,2024,B,MODEL_REQUIRED,main-11,73,81913301048b1a9ea44e1189c3a18a60933624c4ea4ca99ff7711caec0b0e623
BOE-B-2025-47747,2025-12-26,da9978e7ead505a45ef3dfc2dc30e70240f5f7ce339cf2cc0b08b2d209b0027e,2025,B,MODEL_REQUIRED,main-11,74,81965593750598bf8c15d7cbb0e613fe8fc473e6119073c4d2b5bab3a8c108ce
BOE-B-2025-36056,2025-10-06,8f61b4fc5d7832f2911cbd2b5490c95fa500510b1f0f81e201d4b4dd4755f5a8,2025,B,MODEL_REQUIRED,main-11,75,81b25cceabf6fa9ee483d8f3e85633ce573875e7cb8564ff64d88c2ccfd8a925
BOE-B-2025-26084,2025-07-09,1d6738299c017961c1bdfaad8f92cc1c8042c6218596942ab0a97182de71ba31,2025,B,MODEL_REQUIRED,main-11,76,81c77cb52d80a651fc45c5b64f84dfaa70091f4ac370461f3a00dadf0e373643
BOE-A-2025-11511,2025-06-07,981f85dfe93e67089f023406f946bbd6c04d2248653de368bb537c004bd62c6f,2025,A,MODEL_REQUIRED,main-11,77,81d43dfe713428163efb56694f93cada5a6d773465910aa7095a098281c95f78
BOE-B-2025-46498,2025-12-16,af0d3237f8f7c64dad6eb685e59ce9ad96ad2775241f253868fc90d39ba1d0a2,2025,B,MODEL_REQUIRED,main-11,78,81d737a59f53d6742aeb7e5b5775f64937d94f76ab31344c1cf59f96ae32fac1
BOE-B-2024-40325,2024-11-07,9d948eb7632cd641d6a88a6ae263b42023c1f210f0810e24b1f69439059faf6e,2024,B,MODEL_REQUIRED,main-11,79,81de5118234a3b9be60e8264da98590f9f3ed3854eb28e5a3e69f598b8d0da7f
BOE-B-2024-31061,2024-09-05,50d03c02d51907858630bc33400dd7ab9e257b49935b4bf25c7095d28cf111b5,2024,B,MODEL_REQUIRED,main-11,80,81f3eaf5dbbdcbcbb2a92c5be1d7830dfa2133a470660a6ffbc6959b4fcc407b
BOE-B-2025-9585,2025-03-15,8772fb99475a54b65a5f1c9bc05eb31c2976ba8ad12b2bfd3b0aa0c9f197887b,2025,B,MODEL_REQUIRED,main-11,81,81f83e02c36242baffe035c8d88e4f97d19a6b2292e742dc18a374709a5e7aff
BOE-B-2025-5521,2025-02-17,16c6efa179302b700e2fb2df0c7cc1632403d7f26688ef51aa2cb569a55f4f0c,2025,B,MODEL_REQUIRED,main-11,82,8212411466ca89f8c67edddf2740f390360c0f5936179a297e39dc2b5f05c548
BOE-A-2025-1944,2025-02-03,3e0f90a12492237e4773534dc812f6ba7d9f4f9859f4cd51abaf76586a5b1814,2025,A,MODEL_REQUIRED,main-11,83,821bb619523ad4e92464579b6e593ce56576d2d4fd823494c79273bcdb0284b7
BOE-B-2026-3174,2026-02-05,eeb59fe33ea8f7675fd6eb4ccdf21ed8394f1259e692cfa4b23157c87a40edce,2026,B,MODEL_REQUIRED,main-11,84,823fb02f5fc7beb4bdf3aaf8d1abffdb14572ad41f6891e951a24cb9d67a4ed6
BOE-A-2024-21934,2024-10-24,e9366b29f645c85527b113a30c19e9b5678e7ac49da0b6abf31ad12c4fe8cb54,2024,A,MODEL_REQUIRED,main-11,85,827909e8409d301a690cb63c65fd406747d01cb9cf0df5613fea3d9c68c43abd
BOE-B-2025-14788,2025-04-22,7f4ab457713eb847a54692f5712833f4a83508f40d8bbfbdc14e14403bb4e37b,2025,B,MODEL_REQUIRED,main-11,86,827c35284ec92190a318c3c12f20bfe448a0a4ef7bb3ef2d836598631c7af5ad
BOE-B-2025-28005,2025-07-31,853496648949b86ca05061bf9347236d3eb2a52d17eb86bc5e0c9147dcf92320,2025,B,MODEL_REQUIRED,main-11,87,827d010b7a152905d072693bde4653a7b0025b3903927788e666eebddb1deba4
BOE-A-2026-17822,2026-08-15,be7350d4f97aa4a78372fa334a3ed2809adf22882444945248072df40f4d6db1,2026,A,MODEL_REQUIRED,main-11,88,82860a0a3585cf521fb598811a14687bfdf4f7fa1b93fea96904dcbc777f69ff
BOE-A-2025-9055,2025-05-07,a45b111877a22e057c1ed38c45fb94f65fa90de2a82daa6595e6669568db8a55,2025,A,MODEL_REQUIRED,main-11,89,829e26cd550c98b2287f0045f1781f3c7c64d4507d259ee9d57a0e06b8f095e5
BOE-A-2024-25507,2024-12-06,b922a3839d751fba5d1514ac9118e317ea817a237d274c15f8a87d6cecc2b718,2024,A,MODEL_REQUIRED,main-11,90,82a6d9e239665c38902590cfb543f0e478a61c2b755f3522c6681e7c50a60d55
BOE-B-2026-25731,2026-07-30,bc19af558951f11ce58e35caf1d3ec48f297f1dc416f6ea122bee4de9cd5b3e7,2026,B,MODEL_REQUIRED,main-11,91,82aa6cd3b231820cf5da2c0fc101ad4bbcfc2c034733c761aa537eb95dc78a7b
BOE-A-2024-8598,2024-04-29,613646629ebca72e3f7fc77b44486716c25b7d9ed750ad9a4594ee7149c59974,2024,A,MODEL_REQUIRED,main-11,92,82ccd633f4db8a9c67aa56dfa97b17563406df3c02d9fdeadf8dabb87c5116bf
BOE-B-2026-2104,2026-01-26,9482dad2bd0f6b17f95cad87c839a72b6823f42591af8e01ecc6864856694da6,2026,B,MODEL_REQUIRED,main-11,93,82d40eaf881b609df3cd375d0bd0944a6bd844785976f12f61a7cf6df2a3ca52
BOE-B-2024-38196,2024-10-22,daa063ba17f243e2878670e083967a6103d5e8ff8b5e115bc8d630b1dba65ea4,2024,B,MODEL_REQUIRED,main-11,94,82e9d31a4e6db41e47fbf9f270cefabd26acd2821b6343c7c1556dcf8e59b42a
BOE-B-2024-26795,2024-07-18,d9d41ba16111938d0996babf5ef3cd2852e01aa59168f57cc919db800578cec3,2024,B,MODEL_REQUIRED,main-11,95,82f75855226dbd311a2800bffb25242a4036f542205ed4ee91972407a0e28be2
BOE-B-2025-28145,2025-08-01,0403fee20346047895fb8430ad52eb22e139c032b19f0e82d296e81b9036112c,2025,B,MODEL_REQUIRED,main-11,96,82fe5916be80000c94651d18e86adf258bb638e8a350cb28aa81254dbeca2c0a
BOE-A-2024-325,2024-01-05,9ce1c7b3d4fb5f4b5403889b2b9acaf33dedce67db457f402f8ef1e62cc49dfb,2024,A,MODEL_REQUIRED,main-11,97,83104c972b40568e12c511a9c027adf554eb5b0e065157bf7b4d2b10a51d9b1d
BOE-A-2024-16765,2024-08-12,f1154eec2cf7ee742d7d45cea5896723bb967b717559f6ba92b20f977c693c9a,2024,A,MODEL_REQUIRED,main-11,98,83118b81bf339a97113f7a8b2954d76fc597715f8cd21347970fbe59c2d0e352
BOE-B-2025-1187,2025-01-17,5a646c16977ccf044be513d16cf16c9f7b113277ea9fddb9c81bd2d95cf991c9,2025,B,MODEL_REQUIRED,main-11,99,831e6253120855679c25ea7c6a5d67288c4bdec0c793e8480b55f78533b6f518
BOE-A-2025-11944,2025-06-13,84244b8efa255acd66faf0809904850df1f244d76bd4f919c72b90de41118385,2025,A,MODEL_REQUIRED,main-11,100,8324b9e08fd6840b9560f773ee49afde1f78d2645f9bd3999cdf29b908aca70e
BOE-A-2025-12515,2025-06-19,3891a265b667bbba7656ba638890d9b1abf7d97d55759c0d96e71dc6b4215a4a,2025,A,MODEL_REQUIRED,main-11,101,833ad458fc81496bbf8ccd72ed9819d485a0d7777481f511b4262b9e31a34b47
BOE-A-2025-3092,2025-02-17,bccd5bbc1f66c21aa3ad03e46eb998cb929de28fd927af17b135c376003bda80,2025,A,MODEL_REQUIRED,main-11,102,833b72820325653c48edbafc92fb1c3250b09d944334b6e16860e543ba358053
BOE-B-2026-14031,2026-05-04,0d913621a4bf5636122cd490a211339d8beb57bf59a9331ca2b905d8f873c6ba,2026,B,MODEL_REQUIRED,main-11,103,833fe29e8f9ccbe2837d1c549f16ef5db1d19c51fd5970e11587a7710d93fc04
BOE-A-2025-7778,2025-04-16,1fbe8871ea083b712092bfcee375d5b84c9490ed03d83a9dd530cec3ec4c22ae,2025,A,MODEL_REQUIRED,main-11,104,83cf019903cebe9012eefbde5c38a0b6de1e7bf3230fc8199e3e59f940d339fa
BOE-A-2025-15412,2025-07-24,59465ca6a8873ef383fd68c8de5318d2129cabceb88adea27e63370bcea47003,2025,A,MODEL_REQUIRED,main-11,105,83d63d8fcb1a9dbec1b1e7fdd1cc9871de11a101884bf2d752226f475ff80157
BOE-A-2026-3616,2026-02-16,286b4b60efafb4edabfd3444836ea652a41d99f71272829eff88b92a0156691a,2026,A,MODEL_REQUIRED,main-11,106,83daefdcebad5c58f2aaf1b0d8aa36cc363adf6f1468ce149a1162c5b3b8db86
BOE-A-2026-9169,2026-04-27,5cb8b68bca5245d80f92551fe9b9f50ff9d4300734021c5f8e5825be350e116a,2026,A,MODEL_REQUIRED,main-11,107,83df423a6efe7ba46e2cc476f13828583cde52eab6a1e7507757a1a222be4912
BOE-B-2026-7713,2026-03-13,d6ba9b5bec56ec5cc6a306f1be664d961ea789d8aaa3913dfb698dcedf786b48,2026,B,MODEL_REQUIRED,main-11,108,83ec91acc43bb23cf4f3ef3843d4e4c91b0c83d4558f27e16f63ba77237d1af7
