identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-A-2025-8904,2025-05-05,38933b86379f6cc6ba5eb438c9d5fa19d2aacb5226b4acc06773f8bc90d27487,2025,A,MODEL_REQUIRED,main-01,45,0211dd519f4b329b874214df4fb71af88deb9792784f95a26b108864e9546a36
BOE-A-2024-9913,2024-05-16,6b8d07feacea77f841c3fb1d4deaec1f3e16dd0179c4ad4ddf8b61caf2a853df,2024,A,MODEL_REQUIRED,main-01,46,0224555a845046ed37dd295c71ee80182b1ef2b2f9567366251ec426c0193c90
BOE-B-2024-27222,2024-07-23,d1f2cb06f84e28a4d1a4b153ecb4f1b0cac88656db53548387200d21f04ebc7b,2024,B,MODEL_REQUIRED,main-01,47,023ac0b59d902ee3494440fa415199fe2caed08e3984df76ccf60d336eb8cb96
BOE-A-2025-20183,2025-10-09,9c9610d39d0ad5f8e73a4529e5f7ac359f4d58e1a3756eff76c9fa74b7d07d0e,2025,A,MODEL_REQUIRED,main-01,48,02594190a9757c80ef79a89cf34c1e59e68745b131439b4f031d85e37ad499b8
BOE-A-2025-788,2025-01-17,006c49b6e4b53128488840b6eb5deef258c4efb2fcd64c6c1fd3bc66c4a45228,2025,A,MODEL_REQUIRED,main-01,49,025f9c61f8bb56a3f8b369f890befe926b4a1a0dacd35e44d6d7b49304c82183
BOE-A-2026-6847,2026-03-24,285217270c00a10a56c8eb2e1eb73b123e861b607bd422d2a1ac56f897359d6f,2026,A,MODEL_REQUIRED,main-01,50,0267239e63834fc00d7e9b4162ddda9fd51bc4e2acd413a6be710ab1acd4de20
BOE-B-2024-26888,2024-07-19,99e8d97b8f8dac642b4537a38430918eee97c80a9dfe16f4ace929039100f1c2,2024,B,MODEL_REQUIRED,main-01,51,026f9b775715f31863356e44e16bc648fd6f4ad88df145a065e0be9d13a000f0
BOE-B-2026-3943,2026-02-11,26233099188ad799cd557de75aae61f5fce1aa30e2e14f149b51aa28bf6e1fbe,2026,B,MODEL_REQUIRED,main-01,52,02796215e1f620c705f1be5d8d916edbe6db55e12cc01a9be9edd49a65b4e0ef
BOE-A-2024-16588,2024-08-09,a5c2c35aca8d9a4b4d45df6a5f019579a6c487080c02058669702eb753dbdc71,2024,A,MODEL_REQUIRED,main-01,53,02949cb759fa410249eed695a2227df0743dd1ab7bfbd40e82219e1a5ebc9e5d
BOE-B-2025-31364,2025-09-02,cbcceb0f634afd7a9421cc47a7f6d7b0dd82550a30d20b2304afae2e82930586,2025,B,MODEL_REQUIRED,main-01,54,0295d213d6a52f844ffd68488c69853934002790bb991fce247a611bfe7e882c
BOE-B-2025-21878,2025-06-12,bc67a1411fc889fabb2f1b326713f9a484359e649e39e47ebf255790906c1e01,2025,B,MODEL_REQUIRED,main-01,55,02a6bbd43750ca7075973ce53f6da539319ca907b651cf51bb774bf8bcfa3631
BOE-B-2024-32175,2024-09-13,31596bbaa5823f112b494001caa72d21dc27ac3134c7f26b215cc82e8973cfd5,2024,B,MODEL_REQUIRED,main-01,56,02a868e8b38fa5ab820acc73ccab7b1540f39a825e46ec9afcb0ebb264d3b9fa
BOE-B-2024-13520,2024-04-13,cd9c6ff95663a49a7d94d364d8d5892a1fc4043548ed66afef2df8047e0f2e11,2024,B,MODEL_REQUIRED,main-01,57,02aaaceecd15cc1889115aaddc6bcc617f29323d538b5d1c035ef394d30c1c82
BOE-A-2026-14482,2026-07-03,741d6bfcad3217f464af97600a89bf0659c78706167754ef1216005424792668,2026,A,MODEL_REQUIRED,main-01,58,02b5e6bc11119127dd41df042b81aca9ed18ed2c7eb4ae3a81af4e93196edfc9
BOE-B-2024-34470,2024-09-28,b7fe749f23a72872bf77939a210f318241e839416bf63fa61e2e1f99a8694220,2024,B,MODEL_REQUIRED,main-01,59,02b7bededeeda79322b434ac01b457f6fe97b897184827d78423b214350ade1b
BOE-B-2025-15664,2025-04-29,b88691ca1dab7c5c793ef6dde83e4e615717cfea44b123120f422fd5a4bfb2e0,2025,B,MODEL_REQUIRED,main-01,60,02c700072dcc3af2a33fab08ff78aef4bda5979433fd0b0bc9714804ae417c9c
BOE-A-2024-25304,2024-12-04,2d2819490f5ad20483b9a603b5489e9639e034fbe8e1ff568025d05802099183,2024,A,MODEL_REQUIRED,main-01,61,02ea93c0b600f6b7166ac5b999bbfb5b424595a53b3fd1d556c24d0a89152c74
BOE-B-2024-20615,2024-06-05,dd8ff793831933b16e5af1e9b12e8f151bd798b9f3399f2bb0c6d93589e4dcb5,2024,B,MODEL_REQUIRED,main-01,62,02f3bc00e244dc8ab36025f2ed135333a5d64898f9240af344c018cb1bde37f4
BOE-B-2024-19576,2024-05-29,951f1b6178c9c061fb8abd3b6a7ae6f85697dd8b373978882f829be31fc5a1d0,2024,B,MODEL_REQUIRED,main-01,63,0312c5b65f36dd847ba3819914904980a9abe8584eb1076eb6608a3f3e9002cb
BOE-B-2025-44720,2025-12-02,2a232f7f6a1b863280d67c84700ac8add7cc4d870fc5757697a582507624b893,2025,B,MODEL_REQUIRED,main-01,64,0337ea4f7d45692d701d057535d9d48ed0400ac4e7b432934b00d89629c42bfe
BOE-B-2026-17410,2026-05-27,d98c201eaa57fb4556ba1501ab73e358df6c471993f5fa3095a743118603396a,2026,B,MODEL_REQUIRED,main-01,65,033c2c5ab490bad3087f3bb7f6e9c5bd7c275c7f0951366bfa4278c3457738df
BOE-B-2024-27432,2024-07-26,a4c2a1e9769c36f4f602d67418e53cf25fd70d28ff496cb58c096b243c00d21c,2024,B,MODEL_REQUIRED,main-01,66,036efea6740744f0a2d39f6f1bdcf873a38e58e657ed3ea01e7e1df1e9f6007c
BOE-B-2026-15415,2026-05-13,dd2463eeaaae63456764646c6956c65d7a291e5c6e99c12276cd6ffd582ff74a,2026,B,MODEL_REQUIRED,main-01,67,037e4ee52811e5fd9a6cd057912d7e4ef6a368061454fc874b6d9d4c6621b2be
BOE-A-2024-16022,2024-08-02,25bb9bfb04f400dd023ae39c402c9e637fb39394d8c69303288f690ab0ecc746,2024,A,MODEL_REQUIRED,main-01,68,03809729389a9111e1002489e0eb19de40c189b91b21061a8687cbe048a697c7
BOE-B-2026-19521,2026-06-10,0cbc72638cb6612129f6cd370f70b8df8f0844ff7905f18fa86736c83fdbc492,2026,B,MODEL_REQUIRED,main-01,69,038ec9b23005ed0522de4baf147a69d4d0c55792650e66d957354437ffe8a32a
BOE-B-2025-11289,2025-03-28,7ba511d47cc32d12e4965cb6740bed323f545ba127dc893853568abca4f15237,2025,B,MODEL_REQUIRED,main-01,70,0390a5cfc5fd2e56ff9e7b872a000d35d7aeffe79f38edb7aace94f9ca8f253e
BOE-A-2025-18435,2025-09-17,6562321070fcb8dc32f2056050b7ecdcb91b9f7e5c8c14a2637902bc1e309cad,2025,A,MODEL_REQUIRED,main-01,71,0393f84805b400482f944d35eba35c5d5ac23f061e3a71d96702ab17cbcd7e0e
BOE-B-2024-24601,2024-07-01,fce6f6b5e7a15abaee783939409d90f7326f3e81192eabd33f764a23074c477a,2024,B,MODEL_REQUIRED,main-01,72,03985c7f27110e61bb6ef4e541bfab7524b61ca465bfb0263a2d0c056491504a
BOE-B-2024-20365,2024-06-03,e7c5e341f557e54c1b08fb1aa96066234320ecc71370b97d77142fcc4a16c0a2,2024,B,MODEL_REQUIRED,main-01,73,039b737698effb947e80b24fdc8746178dd1290a8e6b74ad358d53a1d54c04bb
BOE-B-2026-4032,2026-02-12,d98640db183f25b28ac94cd739edcf494bb87d7be34c4dce5338511a143265ec,2026,B,MODEL_REQUIRED,main-01,74,03a481859ed3c4538d09fd41cfdfcb7d0fae61093343b42b2139994d5b3c4bc0
BOE-B-2025-661,2025-01-11,3a3bc66776f0135c0ecc8affce93e90782956313001444fb433b9f40361a4b63,2025,B,MODEL_REQUIRED,main-01,75,03b074078fad2cbff08df047fc1cc1f98ea3e6bb11f024d64a3dceec68fee8da
BOE-B-2024-11956,2024-04-03,9793d3694af9ad96799a0396655ad2e0f1c8441c3799dade1fbe954dbb7efac7,2024,B,MODEL_REQUIRED,main-01,76,03bc92851a743bf6300261d52f6750575122e98c3487c225a68c069a4742a254
BOE-B-2024-27074,2024-07-22,2dc0b84cc2a63f9a39b664ed2dd002ae88f6b033eb3aa1b31d61c04e618a2e87,2024,B,MODEL_REQUIRED,main-01,77,03be92a16de9ebecd47ddaf3198ede0c98688a5206179f54cba17055c7e88852
BOE-A-2025-27199,2025-12-31,d06c23d2d4d1d9c0460acca385017d966505749950f518e313e4b3a5e74ca1e0,2025,A,MODEL_REQUIRED,main-01,78,03cb7fe0a80ab70843e6fa8014dd54e68e1241d6e74cbf20cd8efaf60b849a2c
BOE-B-2026-10022,2026-03-31,b706f7e9c84e9cb512176678079803c04b46b4a8c88f398bbb82d4bdcf46e749,2026,B,MODEL_REQUIRED,main-01,79,03ce5a5c9bbf6169a8442d956e87b938a505f055209075552544d172ad691f0b
BOE-A-2025-25997,2025-12-18,611e8907ddd5a3026e358ef358cda05c587b993f9a6299dbf200d5c034ca56a4,2025,A,MODEL_REQUIRED,main-01,80,03d0aa887f80e3d7197282301ca0dd71aaa96b4dd2b76b9252f3aea3f83a4545
BOE-B-2025-24694,2025-06-30,67092e8cfc63f16d26d0b928d58826d676a85324e7f5b08784761b815660f08d,2025,B,MODEL_REQUIRED,main-01,81,03e777e23d695ece42aeb5a1f4c1e894cec2f082d718bb3dee73318397119f2d
BOE-B-2026-7480,2026-03-11,f6eeeb48d731a58aec4d52479782de157eb0988e0cb1b8fd618e3216aa6d409c,2026,B,MODEL_REQUIRED,main-01,82,03ef177dce85eb4af3c5fa651d93e50359b142ce3ccbfa42005892cfd33f73e3
BOE-A-2026-12862,2026-06-13,d88ff477570e62f9d0c1d66309ec852d890c8a41013f0ee70fe9d4154847029e,2026,A,MODEL_REQUIRED,main-01,83,0409a149198b96f32fbd6040c927e12fa9408af59e1a562cc0dee58a13da3936
BOE-B-2024-3156,2024-01-30,87c231c435cecfd71867907aaf03a16ab208dffc58fe906ca41364bdc950c7fd,2024,B,MODEL_REQUIRED,main-01,84,040f89ba1b7a75234afb3db983c3fdf301e7ef980e9fe6a2f8c6edd5d45142ef
BOE-A-2026-10811,2026-05-19,0486a5f88df84af8112d45dfc73f7f8821a1889529214dbb7572ef19369cfd21,2026,A,MODEL_REQUIRED,main-01,85,04143b82a3c54929c67e259136a1a342f61cd23fb4bb82679f6bee53f7ae1392
BOE-B-2025-36210,2025-10-07,4ef5ab5a5f486edadb8d681478466d909f1f68d2c7f72544f87b769b9160effc,2025,B,MODEL_REQUIRED,main-01,86,041d46a1629e424824711b2c13f77408936438106ced646ccb53cad2791ea305
BOE-A-2024-18095,2024-09-09,6dc31aeacdadf9bf4604f760488af7aca73daeaca1a725f9a740b67241eb6aa7,2024,A,MODEL_REQUIRED,main-01,87,04220a801235126769934a78f8d5275709061df34a6fbbc716ba4f9ef9a31b87
BOE-A-2024-25771,2024-12-10,a6b34a817ae599cec039f443588bcc774d47a971e9b0becd0a543a3a3a79c7c8,2024,A,MODEL_REQUIRED,main-01,88,0427113c27a00c0dd246f378e6bb4efe939985a213427dd25a83504e067dbbef
BOE-B-2024-26155,2024-07-11,bd868b3690714a8ed813d663110653f36708a6d0a338b97ec68fe671029b0212,2024,B,MODEL_REQUIRED,main-01,89,042dffec5461e91ca3c3c4e2c698310a3c032ae492ef9dabd333ca3911078a79
BOE-B-2024-7953,2024-03-06,d86de60d8265160e87bebe8fa09fb5dc7de07ef672e30b31b4d4f7c82754419c,2024,B,MODEL_REQUIRED,main-01,90,04426d994eca46e77a50a30549052c8835448d584acdffe1c24cfcb9c2b5b47e
BOE-B-2025-16145,2025-05-06,5f897f40c4d752a6ebcb541959effdeb0b85dc806a1fc4e4859d0d0626bc2780,2025,B,MODEL_REQUIRED,main-01,91,044793ca0e4654c9a6713826ea389e257f70d2f8cdda093759cf8eaecc776f4c
BOE-A-2025-15219,2025-07-22,13b0f97002e50a9f969a348e0ff6ede31a366169c757fea530f6892b0d5ba2f4,2025,A,MODEL_REQUIRED,main-01,92,04492f69c92adbce1d43996f2e3a15f0ce25b68ffb6446c1b1f00f3bf0341187
BOE-A-2025-26588,2025-12-25,7598fafc64057ca944c3a172990a379051156df2da58c66f60110f0465e598b0,2025,A,MODEL_REQUIRED,main-01,93,04513997e99be4d483b98da86b8d51b01ebe689f3d3206528515ad3a9dd5751f
BOE-A-2025-1302,2025-01-24,d82646e0524b4449f3a08b4d9a93c65f473684655e0840aff1f94b4ec46f6253,2025,A,MODEL_REQUIRED,main-01,94,045dd3bbc5fb5bd94399de7bb426b583927b1969b57ff28039eb2399d302510a
BOE-A-2024-19372,2024-09-26,e27433748cc5cc5f96ba143486c4496e084e1451bf70a4fb619168b6b569ebde,2024,A,MODEL_REQUIRED,main-01,95,045ebad586036895102ca5dd7c5187189c83610a597ed0f595f45625ce96c204
BOE-A-2024-26680,2024-12-20,e9eaaf12b5ca6ac76120fc604894aa411c42607937db08f9493b4b6dfe2672e3,2024,A,MODEL_REQUIRED,main-01,96,04602b4ca076b26d9de12da6aa96df5023ea6e27d0c29f9944608e5d93cfdc57
BOE-A-2024-9315,2024-05-08,b63f5a44eab8087282fe26140a1749909faade685b45c1e6f47d1df0cc781352,2024,A,MODEL_REQUIRED,main-01,97,0460cb46ccabd932c2ebca1e50d79a2281dff29acbdcc85b40c696bcc1845b3b
BOE-A-2024-18098,2024-09-09,1a57afa448cec61fff3aad80810de402ad446babfa29544d3fe056dc98ab788f,2024,A,MODEL_REQUIRED,main-01,98,04696b143d50408222eb55d00f675d1a16c8e758f9b60ae90bcc6f766bfe0f9d
BOE-B-2024-5726,2024-02-19,9fe7d70b2e969d24571229b7f9b5f827349e143ab33fc804f1d34d125e214597,2024,B,MODEL_REQUIRED,main-01,99,048863caaa668d38d0b0ff56481a411f57b087a19a53a779aed504aed1c39c25
BOE-A-2025-22228,2025-11-03,65f45d86026be7fd33fe20162cdff98aa1ebba2f281746f5e307d6ced584d898,2025,A,MODEL_REQUIRED,main-01,100,049ebcb2a4e17bcc0728fc81182874f916bfb825412d9696a333bd78e7eb6f42
BOE-B-2026-681,2026-01-13,bf2df068e21154f406bee1922d660e2d6d927e1720861a7c63fa51b23095c8d4,2026,B,MODEL_REQUIRED,main-01,101,04a24a79242f36b60205a8c9c4c5fe82c8346351463815e9e1a47e04a4458ff8
BOE-B-2025-24930,2025-07-01,58b269e956aaa4f675d059c02bf033e756bc200a1663913373b458349ce6cbcf,2025,B,MODEL_REQUIRED,main-01,102,04b8b0039bb1625345e1e6d29907f52dfd4af7aa153c61a27f9751856ff67455
BOE-B-2026-4960,2026-02-19,228a96474e6941b3a5fc642b0a37042201cb42f0d66fa573a082c29588990540,2026,B,MODEL_REQUIRED,main-01,103,04c7e1d885de099b0845bd939d59295679b834238539de8f08b79283294fed9a
BOE-A-2025-26554,2025-12-24,509e4537efc07489473724fe1d7b6c1a1c6e4bef3b638b6bd1d342c7510818d3,2025,A,MODEL_REQUIRED,main-01,104,04c8948fa26760906ee0babf4a16502a7e88592a90678bf42b1540f2fa540241
BOE-B-2024-9050,2024-03-15,293932115220368f07dd958b590ce5d68a15a4dd8737c4dd586f5dd7d1383120,2024,B,MODEL_REQUIRED,main-01,105,04c8ac877170eddb1f0444d533534fcac2bdae7b5c807946803e8f97e84c1e94
BOE-B-2025-43729,2025-11-26,beae6f11d2f230fb931f77755344844ae04bde2a5e3138c39edaf38e7d9195f3,2025,B,MODEL_REQUIRED,main-01,106,04ce44429ba0fa76a048ec7226283150ec981b4036c7928623ce3aed7e2e8fe5
BOE-A-2025-9056,2025-05-07,abd14eea2f6d1317141474172aefcf58c79bf7249305be1e950a2a3809d5870c,2025,A,MODEL_REQUIRED,main-01,107,04cf134cd18fe6771fe81c548255ec50d6dc0693f8ba0b63df01ff73a70066c6
BOE-B-2025-6088,2025-02-21,a1ec8ba63f756edcf4aeed1708451000b5219f8a45a2ec17df96b6a25d54e89f,2025,B,MODEL_REQUIRED,main-01,108,04d4b0685195ff3272a22910d44bf6833d82e218a3fde0787b3d12e2146a2b5e
BOE-B-2025-37516,2025-10-17,018b1c0f7ba7673765f3d48b93067e24efa00f47ea6284415c2dde9079660818,2025,B,MODEL_REQUIRED,main-01,109,04de112c7a81d3012dc438044cef672b1a01cb6c28044c124dfe40c0b2726156
