identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-A-2024-27000,2024-12-24,eeb65ac1ea32895978e599edb2f62cd5343ceb0854c21d773fab901d1224686e,2024,A,MODEL_REQUIRED,main-02,15,0c5627c5ea6c7e37842b67f53b959437aed4d9d3e668f7106bb42d654bb3d381
BOE-B-2025-45212,2025-12-05,b7872d38256a5b5478785a27aa2e2c0efd7f5816c17671276d5241442639906c,2025,B,MODEL_REQUIRED,main-02,16,0c58d5f0ef3c079357f494ef032485fa9e49c3b24c74915411e4eecb53431f46
BOE-A-2025-23116,2025-11-14,f4de2916c8fa8c1bfb3e77c8b881bd30fe9c7fcece0548a70c0fc263bfcc6fc4,2025,A,MODEL_REQUIRED,main-02,17,0c6126ab55627a15d57727c0e28b6157e9b9af23357d032938db136c67c34204
BOE-B-2024-40117,2024-11-05,7ef629a2ef7ed3ce44021d90e8825ad3d07a584aec18901d69b9c9e68b518bb4,2024,B,MODEL_REQUIRED,main-02,18,0c70dfc13f1c42ae2e330adce66b71ae42bc9d1f4eda973390ccb84e730958bc
BOE-B-2024-44593,2024-12-04,7762a2e217989bca793be7c0204349d5421b5045f78a117909ada45c58dfd182,2024,B,MODEL_REQUIRED,main-02,19,0c753fb296d279e761e5291dcd0db587b42c5d5bff1f3fa2e3fb7f62ab6cb80c
BOE-A-2024-4660,2024-03-09,bc335a2753158ce8c24ddc096c7dc1392078fb7b42f1c7f32c08fe1cea6da5c7,2024,A,MODEL_REQUIRED,main-02,20,0c77628eb695829fcc5bfdf28147b43966a1d6da1820b12e84d80f239156002e
BOE-B-2024-19538,2024-05-29,eaa9af27f384428cd833ea174bb6d2c92ace921884d20ea4a28a19ab5a460348,2024,B,MODEL_REQUIRED,main-02,21,0c7ff235bdd9889c87b94c6270def8842b57967daf3c9282487ec92bdadb22c7
BOE-B-2025-28198,2025-08-01,334bf60425a7b9a7d377cc3611c905c1b5c125ff2b67a67bee0fedf88777dae6,2025,B,MODEL_REQUIRED,main-02,22,0c836ad01cfdeedfe4723337a1e36b0a714592a6186737c92406a0325c5db957
BOE-B-2025-16142,2025-05-06,d5d6154c29ffbfe93b69b89e2e5e5c192c2abea3a8e116640cc75e96a0eafb79,2025,B,MODEL_REQUIRED,main-02,23,0c904fec263fd0436f8074b37bde480bdb24d9e94e8aa3d373c17609f97b35c3
BOE-A-2025-22920,2025-11-12,7194919f306fc145f4468ab5a1948874b068bbfa348b3ad3481ad6fb0b52df23,2025,A,MODEL_REQUIRED,main-02,24,0c9c9cccee0bca2127cceb6682bc3f4c61105d3266760f982b8009e8f98247e9
BOE-A-2024-27241,2024-12-27,bb75d3eb10dde9841dc9b20fdf53708753a18cc4dd51a56fe8746897e17f57f0,2024,A,MODEL_REQUIRED,main-02,25,0caceef3ca8b534c8268bc8832abbf0195bafe45009921ee5ae7b98d42d2602b
BOE-B-2025-34006,2025-09-22,b6961a4bfd57a2423d5e338b44542bdcb9b20aeee1fcacd6234aa82032f60753,2025,B,MODEL_REQUIRED,main-02,26,0cb2eef8b93ac6efee9e680c5e8e5cf234dc08f2afdea896ae2b46a5f95cafeb
BOE-B-2025-45205,2025-12-05,a4af652b654a1e1aba785d855d7f0e7febf7e7d6561f1a15b88c3b17737d4c9a,2025,B,MODEL_REQUIRED,main-02,27,0cb80bbe06ed48ca4970440bfb0493bb03c90a65f24d98fe4f43e947fac34671
BOE-B-2024-20744,2024-06-06,8efe93f6acf37cd1908485c9c7de82d7a4a6bc1a2baebdc900fe19756106d87d,2024,B,MODEL_REQUIRED,main-02,28,0cc6ae202d9648324f7b5133fd5b92e889bebab3c6c27dfd00e1997fcd9232db
BOE-B-2024-15845,2024-05-03,5e650e7f5490e47b7f7935f7ac193c10f446836f9e676e802bb72d11c138ff79,2024,B,MODEL_REQUIRED,main-02,29,0ce26da34c6325c01346acdb95212b74a13bbdd759f49da56a09e6c9923f0b81
BOE-A-2026-942,2026-01-16,c677a34e89ba8aab6d64ceda7099ab6abfdf64c4339357d729108647e1f9b4c8,2026,A,MODEL_REQUIRED,main-02,30,0ce8edee4b36c375982c07cdf0b26eb1a7724bbb853b254e2f0b3e7de0feed4e
BOE-B-2025-38575,2025-10-24,1ffc389d287a216459fd4df05624f2339e7a42301541fe1f68cd80ed7c789dcc,2025,B,MODEL_REQUIRED,main-02,31,0cf806896f2c681423bba557615b4bdc1e8e1a52db14d04bea7c0ce18c9f3807
BOE-B-2025-42764,2025-11-20,b19a74ee06214c6d6725a5fc4898f37e4454ce4e8543a68a193758c04d01ca02,2025,B,MODEL_REQUIRED,main-02,32,0cfcb637375728cdb963883ef5ce3b2dbb4aaf252f53a1d9aa9f4cf1b61af759
BOE-B-2024-3263,2024-01-31,ed3f6488032d0966f4b18ab71fd3d5aec5974a8b354347dddfc449b9cfd358db,2024,B,MODEL_REQUIRED,main-02,33,0d0b08c9d88db2bd1cdd608cc8d94d0e8bc3fb5b8d326c04dbf0533ecf15aa02
BOE-B-2025-4603,2025-02-10,00f7bf2f1109bb1323cbaa4c518b529380c0936f71cdc987ff413b9fa2eaa6da,2025,B,MODEL_REQUIRED,main-02,34,0d0cd4203b53c622f972a764ae30b3de1b09a6cfe70457b30cf1767622f349cb
BOE-A-2024-4488,2024-03-07,5b68c5ed8187084a98e156495ecfbc3dbfba56a90b1b0e2da2497f541aab5a11,2024,A,MODEL_REQUIRED,main-02,35,0d0f4e16efba9187c3c8535db2fda9e07a457777b6619f5d05366d4810333568
BOE-B-2024-26038,2024-07-10,37eb57bb599864379f9eaa67e275d903ebe7d5bd48adae6916aaee0374b5fe76,2024,B,MODEL_REQUIRED,main-02,36,0d10efa5d209d8cf15136c30eceabb4d7a4148f12494d2d78c0242ec03e6ea0f
BOE-A-2025-24235,2025-11-29,3ff06f757ed6bd63c50cd10fc13ab7ffd9eabc956ec2f71ea03edd7ed8339c8c,2025,A,MODEL_REQUIRED,main-02,37,0d11f68c291c310b4c4c33bd5d167b399e70ba76689bc89d98769ac6b6a23811
BOE-B-2024-34048,2024-09-26,ab9f5e6890766908311df552c329c33f070986797903ab683e0c3769cc1361ae,2024,B,MODEL_REQUIRED,main-02,38,0d1c8306cf651363bb431f8ff4a519bd57b4d080e60f391d901029ee08da7eb5
BOE-A-2024-511,2024-01-09,de7249abe209cd01d0c9dc6b7093806159aef7a3cfef9a036c262d367a4516f3,2024,A,MODEL_REQUIRED,main-02,39,0d1e473c08bea2bfe5b7e0dc54492cd6ceeacddadb498f11e1d4a91ea7c7eef7
BOE-B-2026-1219,2026-01-19,d26af69c7c8d1793483cb2ae3432fb428b337a246e53c567d668db33b5ba6fc9,2026,B,MODEL_REQUIRED,main-02,40,0d2155abdd8f6bf79d62bd7facdda7c6d922cac13c599c680eb8356c01d8521d
BOE-A-2025-7777,2025-04-16,f78c2762c33914c3c68de0f62720f3c99071d689635c5cf5fb3e44ca4f4ca03f,2025,A,MODEL_REQUIRED,main-02,41,0d254b72dbc4b96ff23dc46bf97a25f0cfcd446a88004a16fa9547bef864a3f9
BOE-A-2025-19876,2025-10-06,ab9eba0a8db2d7a17b15d6313cdf69afb9159630f18bb3510aef57195a65e47d,2025,A,MODEL_REQUIRED,main-02,42,0d322b70ac4f328077e43681c498d10f1c5a1bd9ab7eae9a86f87519bb24e053
BOE-B-2026-3717,2026-02-09,fd98f8efcfa3e6eb406b324b3881767bd8358e78824b98f49cde15e3f13c8a68,2026,B,MODEL_REQUIRED,main-02,43,0d3b977cea4bc1dda199283624c88cc0dabf26c2de14ffef260eaa7427fae4fb
BOE-B-2025-2549,2025-01-25,796dd033b70ffe58cdbc824bf958d42dd665e330b930bafb0135486c5e524368,2025,B,MODEL_REQUIRED,main-02,44,0d533f9ae424d02b6d51118e5f2626aaee33c6dc3b89ffa7bc58c750de8695e6
BOE-A-2026-16530,2026-07-29,d795d488aa983a103d9b269e069cc2624cc4ee7c09fd2be07eb7d40b9362bf6d,2026,A,MODEL_REQUIRED,main-02,45,0d58140589e4901cc9996132acc20f1a62fd3d1412b648b180f3399727f00d9b
BOE-B-2024-18181,2024-05-20,de442ce3cf37eaa3981f1f7dec2cb338989be487e16bd3a0947a1edb69b06727,2024,B,MODEL_REQUIRED,main-02,46,0d61ab9ddf7f1e33967b6bef30006306b540c50018f7a0342b87fab0df474521
BOE-A-2024-16585,2024-08-09,335a885caab0c670a9b27d9f08a4fa355f007ffa2857b1ed491c8a0d67015973,2024,A,MODEL_REQUIRED,main-02,47,0d7a5d7f7c3a8b18bf54a5975a3d3c132611016a97b3eac341c6dc7464557a86
BOE-A-2025-6275,2025-03-28,f6b159bd1175dbdba0592b32c8e8957eabfb9487a67afa2901bea0ca068ef96f,2025,A,MODEL_REQUIRED,main-02,48,0d7ac539486d4c964db1c2a5808e9093e621461dbd73879646003984c921c451
BOE-B-2024-3863,2024-02-05,edcede6c3de715ed0bcb9b226f58257c6426775c69c708568ab61adc2138b853,2024,B,MODEL_REQUIRED,main-02,49,0d98ea5419a656f728a354bc7b2976b8497011f8feac29dff3620ddc964f8ec7
BOE-B-2024-47346,2024-12-26,e861dbbe1df2a0667488a56e624a8aee2f0b90a7fb67bb57bcbfb236ecdbe275,2024,B,MODEL_REQUIRED,main-02,50,0d9b250f70691cd59df4e20cfd8f7cdeee82a9bc3231476e588c4cade48fd3e4
BOE-B-2025-26205,2025-07-10,b2ed2ed0e6e2c534939c1d8fd13d2ad0e9396d25302affe089aeef2fae4ff501,2025,B,MODEL_REQUIRED,main-02,51,0da5d0ac9ae13084bcecd3cd353eb8656e46f2958048028ad3cca695e717bf2f
BOE-B-2025-777,2025-01-13,354e095f14a067f2fdc47568c1f35b178eeb78edc38e454cd95b3a66526e5d37,2025,B,MODEL_REQUIRED,main-02,52,0dab65b13785ff65cc203874938103de1745003c6dd02347d24cb9f6fa9b3be6
BOE-B-2025-12766,2025-04-07,31ec2f551e3486ef4a00000f54b82bc070e1a640e30060f1ee269b973933135c,2025,B,MODEL_REQUIRED,main-02,53,0dae748910ee593aed9bfdfbcae98a3a566582a5e19180d7303e6b0a59a5c125
BOE-A-2024-25772,2024-12-10,c489f076f37bc8de5b47a4a96120b50ad231659e9c56559ee3f3cb9e13d051f5,2024,A,MODEL_REQUIRED,main-02,54,0dbfc9bf9cbccce2b7b7c9d1873b959c238dfa317ba6db77de5da25eeb889790
BOE-B-2024-34450,2024-09-28,d34ed418dbd5700570e739f4f2e5cc77b93998774485cd4f86d189b9e78b6abe,2024,B,MODEL_REQUIRED,main-02,55,0dc76edfb3f00be1bfe6ea56a686ccd6be569d65d86f360562c1f0261599bb9d
BOE-A-2024-24010,2024-11-18,3bd54cc00a208703884e5e60a728f845c9564567639c7cf0effa2820c3177873,2024,A,MODEL_REQUIRED,main-02,56,0dcbd7e65a0dcc17987a16be5ec9f31fcfd61082e490c5dc1af7286821749099
BOE-B-2024-20603,2024-06-05,4026235f41ae40059be7fbf84b6db08b91ee0e30eade5a957a1abb6e5bc5bd17,2024,B,MODEL_REQUIRED,main-02,57,0dcd01b3e1a829a57b1f48fb8ad4ff822cd1e53a670609419bc13aebccf19353
BOE-B-2024-27433,2024-07-26,5e930b1c21c3423bbbbc230c332f6894895bbb878b635bc78cc2d797e11df0b2,2024,B,MODEL_REQUIRED,main-02,58,0dd5fcda44a9bae04c95fc4c6d2e5cf3e6848a4929cc66d8bb597ac80e8dc5b2
BOE-B-2026-23637,2026-07-09,3025f77d82a65113bff2e7f3577efc5c77273d060326bd76d1f8a5260c9b66e4,2026,B,MODEL_REQUIRED,main-02,59,0dd7fe1289888a1185b563709d989d96c93183e9c13ff84ef4788c3dda05525c
BOE-A-2024-3925,2024-02-29,9a5aa4fe322ee59691012a1d57397777d06b8cee8aa61cf8f9f0d838ce6dd0a1,2024,A,MODEL_REQUIRED,main-02,60,0ddb404a4d58711550050f40d28b16c3687102e028510ae00dd7c45bbc3d5f95
BOE-B-2024-15067,2024-04-25,cf00c81dea6ec7f7e5171c82bfbacf1bea75254a8a70f3df9a4dac60ef9d95bf,2024,B,MODEL_REQUIRED,main-02,61,0de60066d1d2d589c7cec2ffb63ffc0b2bae4cc6ddc29683af9eaff6021ea72c
BOE-B-2024-45596,2024-12-13,f900f28fd3dd5f620eac08e87e9b0f0e36da365a8db5cd55e82235f8aec4c7a7,2024,B,MODEL_REQUIRED,main-02,62,0dfd6c4e0fdbed7ac205533acca043d0486f38b131caf88097271f8f1f9b4918
BOE-B-2024-26159,2024-07-11,7aa9c2f81e7708cb2a70a4c7a0cfcc308c60d7339350109c1e67164096df24e0,2024,B,MODEL_REQUIRED,main-02,63,0e16f8468e2b6c413cef3b6f6ec61c3edaa4e3f2e91128da3147e8e479eab027
BOE-A-2026-4498,2026-02-26,77660143b7a5526f0fc523cdc0bed7be86a9f4b38bf18046c862048be9cac4f6,2026,A,MODEL_REQUIRED,main-02,64,0e206088fde5d1fef3e50ad760554d080b65d4487493a6265c81dfb8948615fd
BOE-B-2024-23943,2024-06-26,9c419a093c1971769d728fd2fc048f4424b9e6f5e6b5056a60ae3fbaa9140187,2024,B,MODEL_REQUIRED,main-02,65,0e2c947ef6aeb9ed7a56baadf0b7b3998d009c8c62e5ad51aa28bfe1f5a78b39
BOE-A-2025-21187,2025-10-21,ea4f056b3950f9f59b07262e15a2e532b4ff1488be1e129bb5928264aada4b61,2025,A,MODEL_REQUIRED,main-02,66,0e32ddb4431bc8914af5000c59eb8a908ad0e97b99088f97b8e8da41804f5909
BOE-B-2026-23609,2026-07-09,abc89524c036a8b37ea6837e34b0b5bf0af0e5c08878c7671c5997d1e0f0dbbc,2026,B,MODEL_REQUIRED,main-02,67,0e60b388a7f6eb82972f84b6776dff3f183c7f44a9d39b99e93d6b0b3fe039bc
BOE-B-2024-11189,2024-03-27,51909a3052c178b5d98266816d86aad60e6c57a391d855a1599e7c9ef501c928,2024,B,MODEL_REQUIRED,main-02,68,0e66454fe4a3c59b3844bfe117b5c4ce8d8acca3a4ad5bb9304aad5514dd9041
BOE-B-2025-27895,2025-07-30,438b10d1c8fec6b4001b582f196a466bd71683ba6e4d9c10d86b9874e8556cd8,2025,B,MODEL_REQUIRED,main-02,69,0e679eb8184faabe2ad4fc5c949f6db151e7d5c4fc20e8c213b14a824c5bc272
BOE-B-2024-17620,2024-05-16,478fefa26146feb6b26d11a6db13479523b5a1ccff106fbfbe078eeadebb2b93,2024,B,MODEL_REQUIRED,main-02,70,0e6b30c97ff21b803a234cf39f317fae57b301661b42a47bae9bf4beb2427a1a
BOE-B-2025-11052,2025-03-26,c5bb1b6a094d7e097d220aecead522f52c7b068af7059b6d11ccfe91d11e098b,2025,B,MODEL_REQUIRED,main-02,71,0e7066476dd5c844717085739542ec481f75d616767c678efb28849a6bbfa292
BOE-A-2026-5858,2026-03-12,e2671cfced2ef4bd5699c701817825cb15b91238b0875ca391105eeb1ca616b8,2026,A,MODEL_REQUIRED,main-02,72,0e7a6215847e49d4dc1df1918f56fe4f9945662bd8c78b3b2366c01223739c95
BOE-B-2024-1376,2024-01-17,a03e238e8bd2aca1a7b0f7ab44546815485227f0fef036811c5a5e30e1758598,2024,B,MODEL_REQUIRED,main-02,73,0e7d1d92af7beb1d468ace2763103e9fa704e2055a84d475b2d102789876da4d
BOE-A-2025-10394,2025-05-26,0ad97639cc6983b34890c4494da9400b8dbafbb40b0b948552f60300eae544ad,2025,A,MODEL_REQUIRED,main-02,74,0e80f10d0c47eb216dbb13213f8be77e77b5bac89bfb0c282d87caa8a581de89
BOE-A-2024-25190,2024-12-03,71600a49cedab07758c224a2d603250925c11e77f7ea81233330e9248463a978,2024,A,MODEL_REQUIRED,main-02,75,0e86df5917d0e705c8b1ea25ee750068ebfd97497abfca4398939bb3ea18def1
BOE-B-2024-37319,2024-10-17,c49880fbf4e90d5f9428beaa610f2d2a3d28e0a30e5440249f09e0f1ed227215,2024,B,MODEL_REQUIRED,main-02,76,0e8e51e4ad116f5bb23e199e30bd32019ee75f87e8921650efb40d0551d12184
BOE-A-2024-21822,2024-10-23,63dc490767536f73fb43f789091d7039f0bada57f5ae2ba282b50c64108204af,2024,A,MODEL_REQUIRED,main-02,77,0e95fb5430b3740f12b35020a5c66c9f7eefd3414426f3878fe1692c98964854
BOE-B-2024-3155,2024-01-30,a2a20aec735e9ce7052c9b4ac49ffaed0a77e4ff6616ac46a60ce86ef314025e,2024,B,MODEL_REQUIRED,main-02,78,0ea99df845c02ea7a0761c8f2faa3cfc2337980e9e0ba6f33511100a0f196a1e
BOE-B-2025-7185,2025-02-28,f4fd88f6af48a86d626f16ebd4f718db85e232e79b7e077cf1e12246e777b5e3,2025,B,MODEL_REQUIRED,main-02,79,0eb7e8685c3d681d98302fcb50cfe0945cd7e68fce42b620fd2e404478169a6a
BOE-A-2024-25305,2024-12-04,c569d3b977bed9708569f5e8bcea7ee0ecec1080ecf765b2e867ebf9cd970210,2024,A,MODEL_REQUIRED,main-02,80,0ed0c837ff707550211b74d2c1d3f6d27fba85abaa7b14814364d03a2d3e2bd4
BOE-B-2026-4126,2026-02-13,d976df29edba900abfb1ba65455406d8df1eb8fd555e2e7fa14cdaac83260453,2026,B,MODEL_REQUIRED,main-02,81,0ed1d53a59d8227dee1d062b4e1bb3ac240a89373ad9a428b11acfa05f03f5d0
BOE-B-2025-1547,2025-01-18,faf761e80c022acc4342ebeddcab50869e414c426d33f22d648caf7fd396b11d,2025,B,MODEL_REQUIRED,main-02,82,0edf964ded0dcbd1f419e02951e9a1edaa9a94cfe4f865e75fdde171e1571672
BOE-A-2025-18352,2025-09-17,9db8dde9ead751e8324389b487b3e392a3dc2cfea95ad0988682fa641f096940,2025,A,MODEL_REQUIRED,main-02,83,0ef29122aff6714881d3bb72e32dd3163760fba8ef9e8e5dc2e0b4314532f655
BOE-B-2025-35429,2025-10-02,e4ece50c96cab5b0d4f34939a60bca7e559b2c5f540a7b4a98673d768c089ecb,2025,B,MODEL_REQUIRED,main-02,84,0efea8237bd782141aa76a87df965c259c754763b3aa84cf5cf9d13d9bf566d1
BOE-A-2024-13562,2024-07-03,09bfe23939872bf67b4625dd1283334b878d8f212e18d556e506433c1a43fad0,2024,A,MODEL_REQUIRED,main-02,85,0f06d9947fe16dc077c5359e8f9423b0271665dc2c250fe779bff521a2de5a96
BOE-B-2025-36444,2025-10-09,107148194221d802450d8dbad89feca3fbac640470f281af1e6a8671463b6975,2025,B,MODEL_REQUIRED,main-02,86,0f1da85a3b67cd4aa3a3e90343fefa2cd49e56ffb8d38e8981acbec322381003
BOE-A-2024-2944,2024-02-15,517f4749ddcc0bec0c5f3f3d15f6df14e91a4c1fabcb3c35d49033d1c2f8b003,2024,A,MODEL_REQUIRED,main-02,87,0f23016d38eb76e282b285e7ca75d6f7eacbed348b2ab26cc672dc566c3f85fb
BOE-B-2024-47800,2024-12-31,1ee243446ab518cea6c8b6b1d9fe02d88267b711e28486e780238cdd12db36d9,2024,B,MODEL_REQUIRED,main-02,88,0f25cc348391aba5024eac0270f6c1cfecf300b993879bee843e170af1d237b7
BOE-A-2024-3346,2024-02-21,b7c685eb9534cc3bb3a4beae0b5a4949e2d3fdc60f78c819e231352b40bbfb2e,2024,A,MODEL_REQUIRED,main-02,89,0f38646bd5776bad991a3f24d99b761f3c122cbd59caf1e58155d739ea20f4e3
BOE-A-2024-3199,2024-02-19,14029f494aed6b41df8ef15614276ec842ce7157d9bdef0714eb0e584bebac52,2024,A,MODEL_REQUIRED,main-02,90,0f4326064f286aee48b17573a54cc402d7271f3d06057afa3d7e138cbe55bc66
BOE-A-2025-21291,2025-10-22,bf260e0fc23aab63e46fe3287fbc4b8bdc6dfa6ce22bf1437eb9003ae259c4bf,2025,A,MODEL_REQUIRED,main-02,91,0f44b48222b57e16e67ebc9114800d49d9bb33a2baced6c98f160a579b0f18e7
BOE-B-2026-21436,2026-06-23,14280b2c62ae939aae8b1d796ad1c137a1cf7ebabc40d4f802ebfe3feb47040a,2026,B,MODEL_REQUIRED,main-02,92,0f4e4af5c13442799bb5a455c09f739fa03cced09793f3ed542eb4b44595b6bd
BOE-A-2026-15831,2026-07-20,ec38d154622ca3df344ca9b0e02ddd8e67c46297658f171444caf5408d734dd8,2026,A,MODEL_REQUIRED,main-02,93,0f65eebcf7f1d841a38b532339c41ccea205b11b5b47014eb336abcfa9a51b8f
BOE-A-2024-17279,2024-08-23,51eb43d540fa00f9d64bf45aaca6372aa541aa780eca2c64cf480d688cab2204,2024,A,MODEL_REQUIRED,main-02,94,0f6814a087e9cff2c76163dc2ae635ccb7fbc1e3da7691daa6424176d24983a7
BOE-A-2024-27076,2024-12-25,ee7466a12e0a0f79c6dd50efdbbe97d8f48c787c5753f88ed9426c7166121267,2024,A,MODEL_REQUIRED,main-02,95,0f778cfd1863814af25f1c3991bc7f7fbe10462bb3c93cc2e796c512c39bd0b7
BOE-B-2025-42798,2025-11-20,d2e960ff1ae0c36fc43b1afc2611dcb8d4e57ced1943e2a7fc55a2d0edcd765e,2025,B,MODEL_REQUIRED,main-02,96,0f80e418c16242287fbd6649d36b039e13632987dae2233135115be8baff1c01
BOE-B-2025-45079,2025-12-04,5cd53046d3945a742eeb2bc0889e7f761c7ac2ceb1ccdbdd7865cd6ffa996367,2025,B,MODEL_REQUIRED,main-02,97,0f8718acd48f6fb1a8b65621cf08bfee872ceb497a6520cbce2556231a0decf7
BOE-B-2024-18416,2024-05-21,869e70c4bdb65f323569d1b21f2ffa27d2355ea91039503eb2000c825cf38465,2024,B,MODEL_REQUIRED,main-02,98,0f931630ced8574c39410a9984d9a92fc7e791b6278e8cdb0f26e820c30263f3
BOE-A-2026-6472,2026-03-19,9beec4515fe03a2209be632fed08de3db0df0c5695f2214f6b15368db5f529a9,2026,A,MODEL_REQUIRED,main-02,99,0f97be2b81e0d065237e6e37ded340289aed039094af7d81e95cbdaf0bbd0196
BOE-A-2026-14742,2026-07-07,d8a4c9538c3b541e62fd839c107d3d525c1a791f8457f3925b800c0f1ea50873,2026,A,MODEL_REQUIRED,main-02,100,0fa2885181f33b6270f84aa5e2acd8c6a5ef41c5d7b9e114d96c914ef3149ad7
BOE-B-2025-43459,2025-11-24,4bab72af75c5c075342b77873f698a4e5f4c365d3ffbef25c9a7cea2abd5bfda,2025,B,MODEL_REQUIRED,main-02,101,0fa2925ef04ea9f257860d98e7c5b998e53b32c1baab5dc6391e8ace942d0889
BOE-B-2024-47039,2024-12-23,969f9515becb15fc46fe41b99fe4e6f1054462c08aa294ad869c97d5ea587270,2024,B,MODEL_REQUIRED,main-02,102,0fb6a4ab240a684f1b6cab213857c0942825595781ac7cfd4c740b5bfdf474f0
BOE-B-2026-22144,2026-06-29,d6279758f5d1cb65befbac4220a0e6cd408171997728570edecf9d85eeff6af9,2026,B,MODEL_REQUIRED,main-02,103,0fba0fb0dca48845363af14b53a882fb452a61f50b72ce02f363ba174dc8940d
BOE-A-2025-23994,2025-11-26,5a22dfad162e1e78d25515eb62fdd883806f5a89aacd4b7dd37d29a98ee6f48e,2025,A,MODEL_REQUIRED,main-02,104,0fc01f4622b65b3f22142a7b291b876928f8c00a41a5fa9be9eac76188edeffe
BOE-B-2025-4984,2025-02-13,6daf822c4e9b07050b91422f9c8b58be5fcb73fdccaf8ac8dfa477971a93882a,2025,B,MODEL_REQUIRED,main-02,105,0fcfb5a8d917b33060debce21e9d0c71605d7dff5a320d6ded73ba9b53184339
BOE-B-2024-18178,2024-05-20,02255d8d9fc9a51e4b5b3edd81bee109a99e156467a4510c83eed577382d3773,2024,B,MODEL_REQUIRED,main-02,106,0fdced354e4ea0911268bdd9708315a5c26514d85bb377a8bd48b77f291eea71
BOE-B-2024-9913,2024-03-19,70aaed98b7445763ef0bb516d6290ed6849c680b17f70b5eec0c1326dcb80b4f,2024,B,MODEL_REQUIRED,main-02,107,0fe01aadb9ead8c5bcf5315a9dbd4f242209869c7b981bbb85aef98eefe43ef1
