identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-A-2025-3089,2025-02-17,3454c4cda0c50fb15ef5b5ac1fb823b88e4081e09164e7b6b3974669e3938af7,2025,A,MODEL_REQUIRED,main-06,21,3dfb722761755cdcd5e06a244b0e4b695bd8a7aa1b1a45cce962bd8d22e801c7
BOE-B-2026-24993,2026-07-23,61361ff80ea382b2b306c32e8d3646f07c22e0678bc3b3fe22cc986e3b19618e,2026,B,MODEL_REQUIRED,main-06,22,3dfc84fb1c1bfcc90976df5b71c446da6fad9f92d921278e3d162413d743ac93
BOE-B-2026-540,2026-01-12,e67df42b05bd17db6e982bdca10e22cf556a55afbf1bcd88fe5e41a58155c69e,2026,B,MODEL_REQUIRED,main-06,23,3e34be7c694512b85c53fde8c9d38bc7cf3f3ea6b8d7490a7becb3bca3a0d980
BOE-A-2025-7775,2025-04-16,f39324c26dfd3d68009499c5120c07c5154fe15cbfd09b21227b936af6610b7a,2025,A,MODEL_REQUIRED,main-06,24,3e3edcbab24186def287e44ea388e89d4c5aeab58e243c75de3f8c2f913142d5
BOE-A-2026-16735,2026-07-31,bad68358f8243547faa299bcbd649ce93fd11765137b98dc5dd4822d19f79d14,2026,A,MODEL_REQUIRED,main-06,25,3e56c748e3fe1e344232e333189c18474194a76a02baf7429c480b83a209aaa2
BOE-A-2026-2232,2026-01-30,a283dd8d436159b55de84584fec22cc189363a527e3cc5ea8e36d49633887205,2026,A,MODEL_REQUIRED,main-06,26,3e5a838ffdd75d967b073cfbaef499a054dcc87ee3916a7ded56528b373df4c5
BOE-B-2024-45866,2024-12-14,fcb8fbcc5b9e1b78b4bd526e5300d0ffc8a913223fe34bf8add5888412f0d20e,2024,B,MODEL_REQUIRED,main-06,27,3e63a545c7bd22802728be64f3815129ea3315aad7bf802bff725b9518addec2
BOE-B-2024-44446,2024-12-03,f2ef4ceffbed186a7d30acf08b14882a9728b6048af2936b4f4f9b5a970c4495,2024,B,MODEL_REQUIRED,main-06,28,3e6d885da7594fa5cb0f5f4f5cb4eae331c77be0f79a0701485fd6e7a7bfdc5e
BOE-B-2025-42763,2025-11-20,ce00fe280677d501f37a16ce8e7835fc127945fd39c6eda7a1f3c14198115d52,2025,B,MODEL_REQUIRED,main-06,29,3e7b31cfa7dd7846270f5a0397d7fae7cee02312ddb4a8b523c0dcdc1fa405ee
BOE-A-2026-11773,2026-06-01,23bbcd28400944226cde1cfbcfc6fce24cc39d4588f89bfce14f563616a62666,2026,A,MODEL_REQUIRED,main-06,30,3e8391b235338e2665c2e916b518a1463f47695e76c273b31234834e79721d7e
BOE-B-2026-11563,2026-04-14,1d331ccc31677762223a18b08faff4abbcae52399fbfef107e5895f91a497399,2026,B,MODEL_REQUIRED,main-06,31,3e8e066fe364b7deffff22a6472ecde613f1ce110cd824880255be86633eeec7
BOE-B-2026-20439,2026-06-16,ef8e0cc169c78e8a3cdc444654353b549dd4a4affcf0d74559c9a79c25eccbb7,2026,B,MODEL_REQUIRED,main-06,32,3e9715a43ca08c42ebde60169f35f4f849dcd872067caeca3d4cdede75182abd
BOE-B-2024-22753,2024-06-18,da975d81c40d49abc7f37f8a8a0e44171ab280b16590182b7ff9fd5a867480bd,2024,B,MODEL_REQUIRED,main-06,33,3eaea0d5569bcee90b664c317d3c3e8aa6b76b62f3fc0148f1d6706569aa6d26
BOE-B-2026-20438,2026-06-16,eda7a64aa82a12942f976c35982f621ea367010ad887e70f4f5c176e671424e8,2026,B,MODEL_REQUIRED,main-06,34,3eb042f53a614e68d9fc82956725d563463015398e6cfc1f843538afa7e1e56e
BOE-B-2025-39402,2025-10-29,c41d78f2a16f37c3d866a82bcce9862b624a6af4231fd447a8389340c7f7d268,2025,B,MODEL_REQUIRED,main-06,35,3ec0406056699057f4f419d0252d14bcdda057cefcc92ca422383cb7cb18f377
BOE-B-2026-7584,2026-03-12,97242411fadd391e39ce81bde35db1e32782f3f6785e3f3f1e65368a03c6f4d3,2026,B,MODEL_REQUIRED,main-06,36,3ec5d69364e76403bdc53f44c6ed1e9637e256734f84b9c1086434ef5ef47a65
BOE-B-2025-27999,2025-07-31,00038fa676fad9df459e92e5a3944d61407af255031db8bd11072875ffe3289a,2025,B,MODEL_REQUIRED,main-06,37,3ee812c598db92906436e9089bc7eb9451a85e76b137baf6c73949d3fd70ce97
BOE-B-2024-19463,2024-05-28,299eaaf9d47dd0a9950a2e476b04a588f9d29435beed1c8e6fa2807adbeb0596,2024,B,MODEL_REQUIRED,main-06,38,3ef9ab24161ff4f891ee81f8a148fb55be9867e98b8fa6178a5e2ce909ae4d7f
BOE-A-2024-23932,2024-11-16,decf6b8399b49696dc7d62ad16389e118e24039cc87d58369455da789e4b5cbc,2024,A,MODEL_REQUIRED,main-06,39,3efd5637badbcd927841bca99ed0d7adeaeadc6f304f70b8d18e38de60a30c89
BOE-B-2025-47734,2025-12-26,e10aa7cdfd5461756bd1ee5928c18cd88fcf70cd5465417458d961312a84c76d,2025,B,MODEL_REQUIRED,main-06,40,3f0cb59d80416821a85d7c1a0653f8d7f3137da1a712b0333ac51b1a799703f8
BOE-B-2024-43745,2024-11-29,e1a5d2491a0d77bbadccdc10eb5baaa71b514cb1da290fb05876c8cdd4ddf31c,2024,B,MODEL_REQUIRED,main-06,41,3f27890e779735152b72f4877c70699fb3d2205ef163c885c9824c4d60110d75
BOE-B-2024-39421,2024-10-31,f1e6acccfa44ee87fe1c806e8d9bb210023b035efe11e9b9c61df29b466eebc8,2024,B,MODEL_REQUIRED,main-06,42,3f2e284df3ed79233953a2ef5a6cd822650e425706bd8c0ffeac4ab16e37d09a
BOE-B-2026-4050,2026-02-12,71892a85c1caa54093fa32d0ef0c72be6e58280cfa77c448b4b5859590c9ac7d,2026,B,MODEL_REQUIRED,main-06,43,3f2f4443d1dc9ca494088f56bc27e507b0126ef3034c4092e242c9835bba04a3
BOE-A-2026-9171,2026-04-27,4a9a35efa81b1a68abb1fedf221c18c4458443aa0edd172978ac70c3f85b409d,2026,A,MODEL_REQUIRED,main-06,44,3f3af2c6b6ab08b59aec10bcf328b6108c400611f7bc8109103b41ac93a779ff
BOE-B-2025-14170,2025-04-16,e2d94beaa65898a8d203c51d05a4f1121dc0d5ff35462a4ef21d4afca6cd1b74,2025,B,MODEL_REQUIRED,main-06,45,3f566d5731b31dbfd775f3f69cc8a058b3b32c6a661de2c8dcb51b7e2baaca11
BOE-B-2025-44844,2025-12-03,bcec0dc1aa905c33de927c9bc965565224ff424733c3fb7eca124225a414b59e,2025,B,MODEL_REQUIRED,main-06,46,3f6771fa5a3a03b4d41c2ffdb6e333c4fb6a5e5410671aad9890f522114eafee
BOE-A-2025-20694,2025-10-16,6b80910f89b6bbdf40bf1dd853750e45e963130e152807292c51eeb518a418c5,2025,A,MODEL_REQUIRED,main-06,47,3f7794fc74bb4efc2a8ac2a74f6acce37712394895cbc70f36e72e90aa21d87f
BOE-B-2025-47737,2025-12-26,d1678f80fae448cd23f698c8641f2c09277dbc45759d571a85f014b40b26a64c,2025,B,MODEL_REQUIRED,main-06,48,3f8ff885b80042d5726b41d819bee5012aa811801ef55780c150b0aebdfb4d81
BOE-A-2024-1289,2024-01-23,330b1cdc5cf6e05666470d692b6fb589a06eb328e0b1da9dd5e8f6944edc099e,2024,A,MODEL_REQUIRED,main-06,49,3f9888045ed4d5af067535afc15ef9ce30f4d93775854647a028d7ad7c76f2f4
BOE-A-2024-25855,2024-12-11,4a70fd46af1d49d61763fb988e11e5d393252df26715a4fd4ed010b229996e91,2024,A,MODEL_REQUIRED,main-06,50,3f992958fd2f4f75fd8b7d0e567f5a969bf753881281d259db3f713bd9243c49
BOE-B-2025-15351,2025-04-26,a5581f45b395c42f1322c030e3ffa1f619d63e29046023994ba863d452298c1f,2025,B,MODEL_REQUIRED,main-06,51,3f9fb1e935538716967340ede0deb441f535eb6376f63ad3aed3ae25e6050e97
BOE-B-2025-7521,2025-03-01,ec72e93a944ef7c528fcaf2bbfdbd2751fcdf11602bbdd6a49da563fa96c2949,2025,B,MODEL_REQUIRED,main-06,52,3fd97ca1021cf17fe1f28df034933b4cdfadddb45fc42561b34fda1e63f50179
BOE-B-2024-29304,2024-08-13,d3d462449e5865703fad3e858fb8b1386048559718cb4324083d92e58fbeb7e6,2024,B,MODEL_REQUIRED,main-06,53,3fff49dfc73eb4f4429a375ffa2ba6900d4f9892e374f996293f21a3fb6f82f3
BOE-B-2026-19518,2026-06-10,d33f88edf5ff6625f2a13e5f73c76d5a8bf1ce9f2953ff897bcecc74ae052b25,2026,B,MODEL_REQUIRED,main-06,54,40107f799845061291cfa730a7bf88fd57cc7489c234ae85d62a64df8c68d93f
BOE-B-2024-7830,2024-03-05,6808eddba34803ae9b5e4d3759c36325dcf7d96f7de168b3d2e24a98aac24508,2024,B,MODEL_REQUIRED,main-06,55,401355bc7d1bc55a79f1f3707484264cc06f6b2740bf0ba15fa2bf3d6ebeb0d7
BOE-A-2025-21644,2025-10-27,b400cb1da98fbe9c6da47551f956e959174cff4cc2d99c7902fabd33baf57e95,2025,A,MODEL_REQUIRED,main-06,56,4016d33426f7b6b2b9382c01714a628d7b403d2734220aff2851350f877c7c51
BOE-B-2025-27765,2025-07-29,66eea4a009dc0d46a7ee43374c753b97ad82c94753728d0cff18b6e18bbff798,2025,B,MODEL_REQUIRED,main-06,57,401a934dab9c18953072e23fa9206ed66c93d6efacbbda4591b872ac6ed55580
BOE-A-2024-11046,2024-05-31,924334f6cef34a8a0aca6caa37f5a12c9f550d7a97f2dfde4272aee79778b226,2024,A,MODEL_REQUIRED,main-06,58,4027bc6dbe03da3e15aafd7d7d91180c20f21289dadde9beffe970f3c2f36ca2
BOE-A-2026-14636,2026-07-06,5576ca382a97ca5ed8660fc0c52f2ad717da4c9633985f76fd8964e49c644796,2026,A,MODEL_REQUIRED,main-06,59,4028383d6f819c90e3f4ff2d3ad99f1f3b4af9179869b0069d9758b0e97e6d2f
BOE-A-2025-26107,2025-12-19,cd3ec1f7f455b0a5e8b4cce9d2ae67be7f89dd4bb24134946e45e5456948c0a6,2025,A,MODEL_REQUIRED,main-06,60,402d9a1956d616a16d366bb4a4f7fbd514b4724aaf1a865748680ce7ea194ca9
BOE-B-2024-22500,2024-06-17,61b7646bcea946474d23570f6e1f6bc4725bd168d98eb96d68015d04b244839c,2024,B,MODEL_REQUIRED,main-06,61,403e40b613df2dd76c44bf9c311fcab06da914f886012085a54c8878a9a21784
BOE-A-2025-17761,2025-09-06,3db192d10592e906c60a2d4a2575e405a1fd5c03ceaff348aeca3e9d0ac3287a,2025,A,MODEL_REQUIRED,main-06,62,40431c312d75d6ce5a63722065d482cab5461ee5a2c277b86f26361ed64b8d27
BOE-A-2024-13972,2024-07-08,55889e8cd3e95416612e8c57d8fc87919486d0fd9469709a682fb0a9dc9a2307,2024,A,MODEL_REQUIRED,main-06,63,404ac985ecda06d4fb527a8f9686627938e8f42ad0ebdb528c5bd96dfbe0db33
BOE-A-2025-7090,2025-04-08,95f0bec552e04d42b0419ee5d5d265c94e66dc4d11762635bb32e76998f87d17,2025,A,MODEL_REQUIRED,main-06,64,40766e9f59a85d7d9be4e574216f2f6fa92cd83d349b4437521606571d37fcc7
BOE-A-2024-21384,2024-10-18,e6d7e3a4339b1ff36946ad78b195f10806e2763e8fcb3fe9a46507be8ed01b41,2024,A,MODEL_REQUIRED,main-06,65,40a44708d225511d41698fd2aeaf7f22fd5a8932ef94d2310e5dc5ae99039f87
BOE-A-2024-23253,2024-11-08,e174bfe097e66464162cc2ac45cb2dc1205caea46e881ff271e8ffaab0bd3e83,2024,A,MODEL_REQUIRED,main-06,66,40adf2e36247615891970e0c041d3b14aab5da308bd1dfb0e84b9a9bd207ab28
BOE-B-2024-5284,2024-02-16,7e3ed7ec22d8c5a58c3efa89785c56df9e4f03394f613b9031247113cdf5d279,2024,B,MODEL_REQUIRED,main-06,67,40b8438b57b3f49973582409d84ea95d60e13924b95a273891f113fe0c151ef2
BOE-B-2024-46348,2024-12-18,0c0eb7d9ba4cd203dfcc85dd204a3172c23fc6755d5209d9b3072799b7c877e3,2024,B,MODEL_REQUIRED,main-06,68,40efffbbd9a104e761b9367c7283d93a068a333b6d429d5a3509b8c2294b6eb9
BOE-A-2025-17387,2025-08-30,77073227fdf7a79180214015ec980b7314e20facce13f4b7fd69b5de2e376b69,2025,A,MODEL_REQUIRED,main-06,69,412072936603bcf2bb170df15ae9dc6ccc0a7466bcdc2a1aaca6cc32585187ba
BOE-A-2025-9705,2025-05-16,940c48a4750615e4e1798ed230fb86bb7176711f61f7962eab3252d05adcd437,2025,A,MODEL_REQUIRED,main-06,70,41237c20be5fed1e76f426ad0c04b1d60d7d73c00bee880a0c63c95bebb365f9
BOE-B-2025-27285,2025-07-22,f2dff22d553306a9071ef847a7e9bfeb07b77dfaa9b80a0fabaa5719b6cfa38a,2025,B,MODEL_REQUIRED,main-06,71,412774a71d08bde1a1e9bbf9336d1d3128e8078889bd15cdaa956e4eddfa620c
BOE-B-2024-1481,2024-01-18,d506f901b42eca6fdb6151b0d289569ec215b2e6fabdbbfcc7c9d85d2a9ebd2e,2024,B,MODEL_REQUIRED,main-06,72,412d1ad3b4eac6bc494ca6520cafd88bcd9d1b8a56fca951ce6fd67a503c26ff
BOE-A-2025-11055,2025-06-03,cabe06395c61727ab79c1d78ee06c3b4c29d7af2629285baa0ebf07deb440f22,2025,A,MODEL_REQUIRED,main-06,73,412f02cb1bd286303e7990b451279fa65989d86f159cb64f6b8a34965f364c80
BOE-B-2025-25799,2025-07-07,efd02e0f72372b07a861928de6990fc83565440b066a48f1416e5675875d0e80,2025,B,MODEL_REQUIRED,main-06,74,414a2aa7c0dc5e4669852625993fcc303de5f6bb1dac5da90840b2d71abab6ed
BOE-A-2024-10669,2024-05-27,a229e40e47fe030fa21d1268e99f229d61a6e9dda0201a50bdacbdb73083ffe0,2024,A,MODEL_REQUIRED,main-06,75,41631d43814c5e027b42e7fa939783ef52c749f6d49ff8718fae593501b16359
BOE-A-2025-18287,2025-09-15,3e315d10ed4f15646f42720009813b287ebfd149a653e745bb5ae2458228c949,2025,A,MODEL_REQUIRED,main-06,76,417469f87ee4136838fde2449a83ff4ac9c10ad857a52473d2e82b3c980f705c
BOE-B-2026-15416,2026-05-13,d47f4bbb69f14bfe45021ee6c1c3c412114a03f23adeda9626471e7ddbd98a0d,2026,B,MODEL_REQUIRED,main-06,77,417b0eff7aa7b0c27d639c2b5a670c9099684ab4b62462f09c4455a61e564eae
BOE-B-2025-45742,2025-12-10,813f3a56735e7d1bf88cb8cad0855c05a2724d860e3627813c195bf36a79852d,2025,B,MODEL_REQUIRED,main-06,78,417de17e336cf3ba1207f849395e1bc4365940e68251699cd78ad050273e06b5
BOE-B-2025-38273,2025-10-22,1e46d4d048f7a6fe8780ff4e5f23144258c4f64c5133de8b698942950d56e295,2025,B,MODEL_REQUIRED,main-06,79,417f522ad98d3a1de45d43f9e9ccfe96eb3bfecc26f33f69898e9dad2f171a7a
BOE-B-2024-18149,2024-05-20,99f60f0f70565979ff578cb8866997c91fc3e8cc6effd6bc2b37cceee925439f,2024,B,MODEL_REQUIRED,main-06,80,417fb421b4ffcbc463b4711d9e0a4e26ab7225570a726b66219921b82e78b505
BOE-A-2024-26679,2024-12-20,e09257c843e034844c0976a6a0e627c60b9044c34fc60043f2ad11c4370ff020,2024,A,MODEL_REQUIRED,main-06,81,4189d01432fdc0f6545c27bc6dd8f8a9dd7ef08c907eb56c4fcf5c67b66e0db6
BOE-B-2026-20264,2026-06-15,d178b8187d472509fcd0f677d5fbc2e6055adefa87544dee24f4da2a40fa4486,2026,B,MODEL_REQUIRED,main-06,82,419dcabedd310937a3de41855f978dcf468dfe1ddcd6694ec7794857c2a3ef42
BOE-B-2026-19520,2026-06-10,9e37b5789673c88eb281fc37f9f335a1b74ddfd64434fa7e51ecbc84b9a55a44,2026,B,MODEL_REQUIRED,main-06,83,41a4145935dd9b825e260e81e893cfc69c7be9a64aab79b9de09da46c4281b61
BOE-B-2024-16783,2024-05-10,e1a0ecd0ef6f347fe09c4329c2b825d7bd89a983cc40f883c84c21bc565d48aa,2024,B,MODEL_REQUIRED,main-06,84,41b1c6d07943a87361faf13c94c1f8e408e12a2428a9d200dbf82847bc0c872b
BOE-B-2024-17278,2024-05-13,d9d3967f19702ec56829d9ea9c7b8d9e82307ecab56cd86aa62e9f81af17a580,2024,B,MODEL_REQUIRED,main-06,85,41c3b4acbd8a24c26724c3f77d8ecb7e5f433892aa86111720590b424ee1e2dd
BOE-A-2024-4774,2024-03-11,57e3954e0c9ceb1b5cd5d5fbe5e9c7b5beae9f6a1aa9a2775eea2864ef26fb57,2024,A,MODEL_REQUIRED,main-06,86,41c7aaa7fdab58aa816554ea23017ca3608af7bd93e7e94d93b9deabd6699685
BOE-B-2025-395,2025-01-08,005867a3aa9df74a9ccc499f9fbdfc54f2b19fdbf1c58507e30cb46ca11ade9a,2025,B,MODEL_REQUIRED,main-06,87,41d30fce4bc918d99575e8d385ac4ea4db5442b112c3294ce92e8e6f58b8e271
BOE-B-2026-21545,2026-06-24,2ac9b0b361ce70c7c3f09411e1b3c3cab81d09aa1d1a0980b5e244912ae8c02b,2026,B,MODEL_REQUIRED,main-06,88,41e9303ab5abfe26506ed14988671b796f874d1c6157f6816613d5e5ec1a2c06
BOE-A-2026-10985,2026-05-21,bbed9cd93140e90b4e338fca0dbab1b67d9f5161fde0624982ebadc403e0047e,2026,A,MODEL_REQUIRED,main-06,89,4203e6e6e4e907e90a87cad291db5213c4a82d2efab02682969e4dfb06d3af56
BOE-A-2024-26485,2024-12-19,7f43a3136157161970b83cd0e5ff3705e8d71a04120ed2ef94bda7a4f332f5f4,2024,A,MODEL_REQUIRED,main-06,90,4205acd01b77dd0cf1552336bbac5d8f618d9a81aa0024488ea7b7d4f98d2327
BOE-B-2025-46300,2025-12-15,a6944b340c1f03fa6cdaf99150142c7a4843eecc49e5a0180366c2be5073331f,2025,B,MODEL_REQUIRED,main-06,91,421fcab1c06681db1100aa4b06455075de6ad2ea6f4cb182a501049676e8c818
BOE-B-2024-35016,2024-10-02,2abf66b1f3aef490916bce3f9df35337e2f733422a405bcc448738f8bdd0c629,2024,B,MODEL_REQUIRED,main-06,92,422042289ba745374193bcad33bf7b81157f145f19910b51b2b1f546dba9d035
BOE-B-2026-20864,2026-06-19,bccaca79d316d1c86df273d94f8409996cd1b8c9792487748688597ebbef087b,2026,B,MODEL_REQUIRED,main-06,93,42237218f4883053a86219b99122f5238ff68807b2b167b9aa0cf360813e8101
BOE-A-2026-5523,2026-03-09,cc49488b10227b9eaec6bf948a2edf3e36b224dd3d1526e046688db0c6fd7f49,2026,A,MODEL_REQUIRED,main-06,94,422c56d9802bedd2382c42ca34593b33cd344ffdcbdf794c85a0946c0487d9db
BOE-B-2025-4088,2025-02-06,98dbb8c2341226fec6ad583cb9e4689b05613b3164d4a05b01a31a3c096b65df,2025,B,MODEL_REQUIRED,main-06,95,424517c50b7002039bd751fab8b7aca57ed1b0bf482573863e4926c38dd7d82f
BOE-B-2026-21655,2026-06-25,1bcdf7e424daf81b68e007d08aa9fbca9125cb4cca4c6f97b5a5f735903badb0,2026,B,MODEL_REQUIRED,main-06,96,424dd0d688814d3d9a7314a23713f95ac9b345cf1d531ea50e496ddef305cc1c
BOE-A-2024-16774,2024-08-12,5903d083f3396d054abe6680ec35da0fc9bf8ff7bd0472a7e57283d9e0552cdd,2024,A,MODEL_REQUIRED,main-06,97,4280e19975f90d7c797b89e9241632f3f421ca5648b9013765271e3b248e9d47
BOE-A-2026-8934,2026-04-23,0babe15e588db83d5dfac0fddf20ff283bb41ff318a45cfd780a45c3f4b91623,2026,A,MODEL_REQUIRED,main-06,98,428367885b5001b53c58ba6c25e74bf9632466ff15c117cddf2c90a9030e49fe
BOE-B-2025-14583,2025-04-21,4e6284b51eed830c1275b34762b00256a2c2b7a5a4948e747ba7d011641529ea,2025,B,MODEL_REQUIRED,main-06,99,4284d5fd40eccdebb0fbb1785511c642c9675cca6eba9e1618c3c55bdc16ca03
BOE-A-2025-3090,2025-02-17,4aea76d86bbde5f33000595e590f0951ae38cd9faefc4746e6d8a17cc6b24e69,2025,A,MODEL_REQUIRED,main-06,100,4299a2b0e0415a8c73857fbaec879565ef956bb4e3c532b66df5306c2ff346a3
BOE-B-2025-29416,2025-08-12,f7d774396959fc4244f3cbf4f7fdaf8ad368872f03115a06cb356a0d0a44c425,2025,B,MODEL_REQUIRED,main-06,101,4299ad2c48f9c7e3b96ef7624fbaee87dceb1ecb7dd4f5ff2909fe3548303146
BOE-A-2025-4506,2025-03-06,b45a7c1a0a643e28a3db483584c43c3dfa4ea93448b0c5f54cc5708956863c4d,2025,A,MODEL_REQUIRED,main-06,102,429a8fc1572465e7f29f75feb456d4ab45b1175bf2027bb7f62caed7698f3306
BOE-B-2026-10909,2026-04-09,48ae6a9b3e2c987fa4ad8cf394cc7c96ade4ee643c46bce81fab5415b63a867f,2026,B,MODEL_REQUIRED,main-06,103,42aa6bbda325dfb4b65f59e6474ae8d37bcd3453d2c160cd856bd6b0d9a8b001
BOE-A-2025-1119,2025-01-22,5217300c9e3efb5f3607862219d2e27b259402605f0208f3ce0a69c61f0c3838,2025,A,MODEL_REQUIRED,main-06,104,42b0c08c6bc0da6ff8d82cfc6609f0977a07f5026dbfa608718e6c72ce23b153
BOE-B-2025-29507,2025-08-13,bdd7241de2396b0c27b8dbb9c383823dbb758b555f2fe928d9899a0dd1f70d26,2025,B,MODEL_REQUIRED,main-06,105,42b198014128bed9c50167c221942d627d41ca4c909408d04015355b7aec011a
BOE-B-2026-15417,2026-05-13,41a32ec537097a6a770f25ad37f6704e226c5c02db29662cad020a94975e9bf5,2026,B,MODEL_REQUIRED,main-06,106,42bb6dd82ef23070e8b765f162f74f72bb2ca0de41dc475503b9d2e0b18f4dde
BOE-A-2024-22131,2024-10-26,903e3f4ddae61062159798e58a56ec5f8b52fba59f743fa1ded4c67494415893,2024,A,MODEL_REQUIRED,main-06,107,42ceff5508921e5cb16bacbd63b1a21f9c6052a8a571375b1ff938e5d1f6fc20
BOE-B-2024-41344,2024-11-14,b647a4ec9828a905f50a669ad8e3161c7cff0472a14fba16ce6a94b395b88bd2,2024,B,MODEL_REQUIRED,main-06,108,42d2ac6a0631dd767e4617c88bb05dbb4b232f02e3714031ea2cee84103b9108
