identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-A-2024-12620,2024-06-21,12496863eb1a3f0cc8a51fb9e748077e371dbe15532517302efc381db2bc8503,2024,A,MODEL_REQUIRED,main-05,11,31a0f992ad7e71babbb5a1acd11b07daa742416210aabc7fc42ed00b1d570d1b
BOE-B-2025-27399,2025-07-23,9f0ec43331f1d66904c167e4ef7a4f4b8245a6699ef4c415b6d78b6e31920f36,2025,B,MODEL_REQUIRED,main-05,12,31a5a5409cc99b914883c96d48e06fb63250e2cac66eebd865ddae68bb81c4f7
BOE-B-2025-19033,2025-05-24,f82f9606b8d0561ab02156e4b5223a6a8e433d78249b8a59a68248f1d77b5025,2025,B,MODEL_REQUIRED,main-05,13,31acefbb426d3a894626f19ef8b4e4b6ca18106a9302074d9fdc0ac08df21654
BOE-B-2024-15834,2024-05-03,875fa3b03e38d02e9a4ed68bc06484dbabb63f08864fd95b51b68a5599e1289d,2024,B,MODEL_REQUIRED,main-05,14,31acf276452f936d2d5572ccc1a5a830454679b1bec0063210ad8ff5dd087885
BOE-B-2025-8778,2025-03-10,2451b72a879f3a69b9fae7ec7aca24be2ea33ac623e251d7b2ec5e0db6141050,2025,B,MODEL_REQUIRED,main-05,15,31b30157dd59b44f22e25785278795d44e69fcd5af31f91584c5afb2cdcf9c74
BOE-A-2025-3555,2025-02-21,9d80739c961d78411a5ae6ad9dc21a21202aebbbcc73eeafafad21bfb66fe4d9,2025,A,MODEL_REQUIRED,main-05,16,31bace049bdb934db6fa71ed43d34108221238fc5ffded8bea8cb83de7e52352
BOE-A-2025-13063,2025-06-26,29275548262d0606d6f6b8c4824e4f5a86003ccb6be72f281eb8a7222815fc37,2025,A,MODEL_REQUIRED,main-05,17,31bd5e5e8d49140403a92637d8e8b7edb861bb18bcfe65d76f553d2d6c3a5fd7
BOE-A-2024-1667,2024-01-29,992965c4f6ac6acd1626507c6ca925bd4dfb05951635eeb9d41b1f8de9e1f02d,2024,A,MODEL_REQUIRED,main-05,18,31c10fb2fddd07bef6d9862889e4faf76b669a04b1f2e34a765ffd3e13d88640
BOE-A-2024-2627,2024-02-12,b955fe818f66f6458eea15e0fcf876a4b58147a0735c4cfd3ba7990938084772,2024,A,MODEL_REQUIRED,main-05,19,31c151d8b00c8a5487219a280f0d3a10c0a30833e3523a3a3a0c5af1f22916d9
BOE-B-2024-26040,2024-07-10,877ef57f5c20843a41da8471117fe769816eb8381c998e7d5647376f86487bb9,2024,B,MODEL_REQUIRED,main-05,20,31c386bf8379dbe0d35b48e82698757960f046676c6dafbf4df236a8ef34dc58
BOE-B-2026-24564,2026-07-18,3c5e73b435e14ee397c99eca280902eaab2e6e2ca4432b49abdb23d772ec373f,2026,B,MODEL_REQUIRED,main-05,21,31c909b6f36e6f56df34474dea84405c9e250ebccbe42f6a33d381fe49af5fa2
BOE-B-2025-33228,2025-09-17,bab94f0be2ea103fc3ec80171a2f7132d9b38439d9bdb71b7a0021606c4310a5,2025,B,MODEL_REQUIRED,main-05,22,31d9d03847725ba5fbc3f6449beac840a783090158a118ee3fec6c58a6c38706
BOE-B-2025-5963,2025-02-20,fefd1ddbb1ebb9055f7a5097105f6644e86d971637e2eebf8a26aab0d034c885,2025,B,MODEL_REQUIRED,main-05,23,31e47686240336879a46c45a8c18f2565c6000281f8c1d0080663947d4bbbf4b
BOE-A-2026-5522,2026-03-09,1f2e399230cd779f464b4e8d5a75dee99a8c752265ccd3587e6cb4d0a70ed664,2026,A,MODEL_REQUIRED,main-05,24,31f5849045df23ea829063890da126fb53795e5c89fba03d544f0cdf8d975709
BOE-B-2025-3946,2025-02-05,bf425d8eca38262197ceafc6fbd5e9646bdea3561ebf5a43e45294e4d483c587,2025,B,MODEL_REQUIRED,main-05,25,321235640980801936bcb1123d883d54bbe62812849ad2e185a9f156b549c7db
BOE-B-2024-20805,2024-06-07,20b189448986b72800484982f09c7d9e7328371022c2b7a93832370f81bb8534,2024,B,MODEL_REQUIRED,main-05,26,321381eb56664d486fe600e5f3c659b3ee78e9b38b2f3229994af3b15625cde2
BOE-A-2025-12954,2025-06-25,f5a05d4e1cb1eada37dfd973f07bd3eeafa448aca95a1e96200dd997fc938912,2025,A,MODEL_REQUIRED,main-05,27,3216f13a4ad1b1c6e9df13d8cb7d2d2a764552487740ccc14d7108949857c250
BOE-B-2024-30793,2024-09-02,fb506acd87246543f92963a6c5a594894c2cf3ed5777e9a46fa7a1ee86dec564,2024,B,MODEL_REQUIRED,main-05,28,3222182eb75cade5dd1760cffebd88ad1a40d4048748d7272bd23f0682790640
BOE-B-2025-39236,2025-10-28,5e3824730b1ca89ea46310712e788e74fdf776502adaad151bbe15803defe0d4,2025,B,MODEL_REQUIRED,main-05,29,322aa194f55410d048b1be07661246279389c1abf9c17a1526b6f9c7ce4fd221
BOE-A-2024-24576,2024-11-25,a6223c07a351a2a42c3669f3c67a9cec8d0bbda053ad52e4bba794063e178317,2024,A,MODEL_REQUIRED,main-05,30,323b7f40680fa28582d7aedbea3c8463ea9b393744e03baea619affefd4f640a
BOE-A-2024-8692,2024-04-30,3540d174edb607396550437352e1a56e154830931d6f65e8b42d8ebf717377e0,2024,A,MODEL_REQUIRED,main-05,31,32451b921b7614db35ef78f6994b36a3703a9af803ba6e643503c692a6b842a0
BOE-B-2024-13678,2024-04-15,a41f2396e9492f8866420b907cb9c042eefada320815fbf40ec61881036dcfa2,2024,B,MODEL_REQUIRED,main-05,32,324cff8716882a528dc7a0678788575dfbdeb20e8eca13ed9e5785bb3e524a56
BOE-A-2025-16315,2025-08-06,46e4aebfac7395faab79a6909d5eb5c45d8a23696a81a095d1a6882691b9490e,2025,A,MODEL_REQUIRED,main-05,33,3258c5566d4ba7e7f8d082a701aca14315eac45cf561943653aac6c02f1aabd8
BOE-A-2025-228,2025-01-04,935613525cff5f2a4d2e4eb4db25f4c7ec4b3c5efa18186cd1ff2d0e463b84fa,2025,A,MODEL_REQUIRED,main-05,34,325ad36ef73dd585b68d1aa580aa9d009bc9e7adf942650768a8be6ddb802e6a
BOE-A-2025-25702,2025-12-16,76fc07ea12010248e2828b251b8ccb2b7c305b3c71f6f6cd7f7be2e12b22a089,2025,A,MODEL_REQUIRED,main-05,35,325aecfc96805509c2a540f5aba14b35217bd11ea62c6598280fc4de41be19d0
BOE-A-2025-12955,2025-06-25,155b73b7c3de62d79b554576cf326da53c37bf99247ab031cfc71081517a2104,2025,A,MODEL_REQUIRED,main-05,36,327175ab599c9f17188eab1729f83eda522ad6998191bb3fabe865ea2e3cd085
BOE-A-2026-13996,2026-06-27,d020f79fbe31b4edb680e3d48e31c3530ed94f690ac790232b675743b538f1e5,2026,A,MODEL_REQUIRED,main-05,37,32722e0dd2246c38cb6b66ec1bd01274f6ab27a774ba2a9ca5a0b6b1c17368eb
BOE-B-2024-39399,2024-10-31,18f1b8c398fd649c87267cee31baadfc19d9afcedccd6a0cbb405fe20a530791,2024,B,MODEL_REQUIRED,main-05,38,328c6f8186a7480f2a01a280dfacbc4f36058d4667244d8f5bc85d67e56d2f72
BOE-A-2025-16691,2025-08-11,d5ac5a742f632e2197144d18d625483a620cb32b2cb4023fa99e78e228cfa824,2025,A,MODEL_REQUIRED,main-05,39,32958be7f4c9fc915b8f41fee621460d025115e39b0d32016953936fc61e53f5
BOE-A-2024-24011,2024-11-18,c8cf733d7d412d7d0548489bad2001ea2614c7e5ac04319b13800f301bfe5c82,2024,A,MODEL_REQUIRED,main-05,40,32a4f0d3da8e57662eac7ec65002ab53113b9c85f79a25a2236d43d49124d379
BOE-A-2025-2479,2025-02-10,ee02744222da3112f12cc1d3a341cd054823025e9eb3afbbf2edacd87d272dbc,2025,A,MODEL_REQUIRED,main-05,41,32ae9b636675973b0515a16372c4f116c433b1e8832489ab7c743ef3582105b6
BOE-B-2026-1412,2026-01-21,0a026a26069ef5dc8c90f9bbab02bd17d0aedd4e735e68da2ac27646e337fdee,2026,B,MODEL_REQUIRED,main-05,42,32c1b4aca95767298b9156beaa29c11c5c588d0346742ed7b53a3dd906bde77a
BOE-B-2025-40535,2025-11-05,4f038279b8be7f080023442db7f0f40fad42c33032cb9a85c27f61a97091fe3b,2025,B,MODEL_REQUIRED,main-05,43,32cfdd967ac4788951df19d3934a0c65dd3ab66f28e202acf6ce5bc97c2a4469
BOE-B-2025-23596,2025-06-23,3ac022fb0ab2582012b453fca248619f96ef44f5182c26bfb97203552fbcfe29,2025,B,MODEL_REQUIRED,main-05,44,32d520b48f9f932d89f8da3829bc009f71174c5cee1e9e090976001bc70588bf
BOE-A-2024-12192,2024-06-15,2a1e0c38bf061e2c1f7a32554410c3e3b16289fd4ef3c071aa0fd9ef216e6472,2024,A,MODEL_REQUIRED,main-05,45,32d72dd0644e301da594c2b102128c2d0e0a6aa686de8967ac70f047f0a805f1
BOE-B-2024-38194,2024-10-22,f6a82d92bfab8d54f210c018aa449ae7b59f7bb21f1c9d3768913cda83f900bf,2024,B,MODEL_REQUIRED,main-05,46,32e8bed3cb1c84721c1abadf8476dbfd57a4dd128f3efa087366dba930610353
BOE-B-2024-1482,2024-01-18,1ba27c63393d94783bda688108a713c7425ee5c91831824370cf572ffe5c39f3,2024,B,MODEL_REQUIRED,main-05,47,32ebe0e95e8928f4bf5cb982b82a58cec7f2b97d4a56b7598ca098a94940efa6
BOE-B-2024-29228,2024-08-12,ee4e2bd71006739a87e7f851ef7e23e0a20cc5b4015d8ed5243cc78c621ae09f,2024,B,MODEL_REQUIRED,main-05,48,32f67e5e3f4686a467065c494399b3f1fa1608fec5399b75fd82dea85601c173
BOE-B-2025-16257,2025-05-07,5fa267c5aed959148018917919b05966fb544fe775fd6680edfed146eb9deade,2025,B,MODEL_REQUIRED,main-05,49,330c262da27a5e2590fd2eb4d72959ac5fbb7cfff1eac38b6406dd4ae11181fe
BOE-B-2026-1414,2026-01-21,0403215e5d00c33c9cca72c563c02b841e443f3b20776cc56e893efc33fe300b,2026,B,MODEL_REQUIRED,main-05,50,333970fedf22f337a7871ee7a18b8a813a7e0ed8306bb461d853045981c7d8af
BOE-B-2024-25911,2024-07-09,59ef06713bd62670fa8fe921fd1619d4c93addac388b7ce587114c5bccdb5e4d,2024,B,MODEL_REQUIRED,main-05,51,33469bb65973b2531532417324b69512dd42917593ca3d132c64ddd44a7b7e2d
BOE-B-2026-14247,2026-05-05,4660d8cd0a748475156844449327486f1c02d6356062de359103ea2ec7e9c72e,2026,B,MODEL_REQUIRED,main-05,52,337ac4716751b0aec13a8ba5955da96f7e7beaad1f2b4da1ce27bb12c781ac19
BOE-B-2024-34466,2024-09-28,40dc2e672144e7159f5aa3d31a0674ffc9682a21395d8e1edd9aaa945110a5f3,2024,B,MODEL_REQUIRED,main-05,53,337db11d75b3ff77203fe334c2c964c8c4f8ad393858f59137866ceed9f19e50
BOE-B-2024-40369,2024-11-07,669a6aceab3d99e5aa946f59edeb82b758d38953976c6bf55f7efcd25716602a,2024,B,MODEL_REQUIRED,main-05,54,337ea36b230bf23d66459c52fbb4e33726d87b275f89dec7bb0e0703e37a1d7c
BOE-B-2026-18624,2026-06-04,cd176d31678ed8e24fe5fef6ef8a8970fdfa7dee891bceee2d32d59364839155,2026,B,MODEL_REQUIRED,main-05,55,3381b4d91890b6d0557ae201a076926bb16d492cbf85b247e6494cbd5fcfa6fd
BOE-B-2024-12866,2024-04-10,ae75d6e78719562005fd38328d2b636f957ed27ae974f14916f06934a24f9bbf,2024,B,MODEL_REQUIRED,main-05,56,33906fc7e6e07b44d057ddf2057f153eaf39c3372eb363cbcdb33a9b665b66a4
BOE-B-2025-26772,2025-07-16,907b278dc4e24fdd1a900d6beb7488af57e0ce422ff2ea28623504b8391ea85f,2025,B,MODEL_REQUIRED,main-05,57,3394389aecf337e72d211ebd6ee99fb9ec3fd7448f90f6b84c92ae6711445745
BOE-A-2024-23254,2024-11-08,e342aedc41762cbc29f505b72b73c6850a0dba542c830a5a1d8cafdb2ca7d080,2024,A,MODEL_REQUIRED,main-05,58,33985095e7c3629096f00d1ac73d3dfe9fae37fa493e8077760822c654c00cda
BOE-B-2024-28728,2024-08-08,6a2eeb1c74c7ce5c37303560dffc0c0a9190471e708259f1ef81f42231928d03,2024,B,MODEL_REQUIRED,main-05,59,339bd1b589580b3d2944281b570e64943e64b4044227da9b45750949eb1d2e05
BOE-B-2024-16716,2024-05-09,948556d4264d6b15353eb0420f3d5074208832ab713548ff5437302fae765dc9,2024,B,MODEL_REQUIRED,main-05,60,33c9d5b137a17f188668db7f2da03507ea9a59a022ef082af203e823eb0265c5
BOE-A-2025-281,2025-01-06,f4c9ca6b29d9ea90fcc26e7756075b673c1e8f9a409daa0c5e860b59342fe395,2025,A,MODEL_REQUIRED,main-05,61,33e97bb20156f7aa43af947bf768f75887cdc8de8468250976a2eb580e8a6651
BOE-B-2025-19213,2025-05-26,0b47138c8840dd4366b2c4dd6631465ff511057681b7a41b32e78658104cf9eb,2025,B,MODEL_REQUIRED,main-05,62,33f935b90604541348957ab487bf9c2bec34212d389b2a93101b02e7a73e5c45
BOE-A-2024-17464,2024-08-28,a9c74c00c27d9e3af57ad7df7314672ace76a81d00e38ee8620752b309ba1a78,2024,A,MODEL_REQUIRED,main-05,63,34225d933ce2ff66c6d3792e7fdcd83f7adece9de1be66129c5bcf28374e2504
BOE-B-2024-1553,2024-01-19,3849b6abdba87b4701f2de8120be2d983af383c0ae7c0ae3405e4ee3047b4cbd,2024,B,MODEL_REQUIRED,main-05,64,3423e11de447ded19adbf9b1d9f02fd2ed426eb126b89b69c82a1e6c46361294
BOE-B-2026-11760,2026-04-16,95814d23728d280239508f18b5a3cc3691a69870b9435521d6d6f56c915092dd,2026,B,MODEL_REQUIRED,main-05,65,3440e70c4f23f829e7fd4780420bb47e0c12c72fb9c498f8aae4109ab8a295df
BOE-B-2025-394,2025-01-08,1ffa26fff7e91ebbcfb691d1829e329378a94f4a1a9067f006f93120e1c46b53,2025,B,MODEL_REQUIRED,main-05,66,345483823e6a019a8f31c3a613048966d61b9763ef22afd89e27e3d048255cd5
BOE-A-2024-23851,2024-11-15,18e5ba1b2cca8f41415ffd11c4a28ffaea0d5322bfa5cbd181b69dccdd1f0711,2024,A,MODEL_REQUIRED,main-05,67,345f3f148cea6f35d29ea03f937bba6e2bf960f9fefda34569d416cdf886b1b9
BOE-A-2025-12161,2025-06-16,bbb19538aaac3ae654e62ce2bdcf12d448e9f57427646671013072849e5733d6,2025,A,MODEL_REQUIRED,main-05,68,3474ed436112732de71cbdc12189e3911cbff463af301bc997584df9c71d8612
BOE-A-2024-23521,2024-11-12,3715d173f5b0e4c66d460a3fe19751cf2b3382618474db577fa6d50382c958c1,2024,A,MODEL_REQUIRED,main-05,69,34a2f22f8f2f2f0982531513a16db4b691b19406a71e62bcacb6cb66d00ab682
BOE-B-2024-26041,2024-07-10,89b6a9c98c2b68c979312f0773637e2d34a7dbc6529cf9230bb8d2d5207f4807,2024,B,MODEL_REQUIRED,main-05,70,34bbd34766f8e1af5080f3173cc00e6c89f338abddef4a36f9c748cd6cae0410
BOE-A-2026-17270,2026-08-07,4833b7542298acf684112e2ab069e0aa7f9a00f21777254d67eb793e7562b12b,2026,A,MODEL_REQUIRED,main-05,71,34c59eedc995deba5b489add6108a81864b3cf3f88e35b798b6c86c36909c680
BOE-A-2025-12952,2025-06-25,9cf02b19e6f2ec862e800d9942cc9573f6d241d2ba5b666a71613b1b01bd7519,2025,A,MODEL_REQUIRED,main-05,72,34c8c41208de7d6924e4c50c595c258c457b4653efa3947c249cc752f6e5976d
BOE-B-2024-46345,2024-12-18,ff00dae892377acd52f40e50df58e8653a5e4f317050619970926b3e6f505f45,2024,B,MODEL_REQUIRED,main-05,73,34cc6017e4311dd22de0d20a2ba4cccb21e8cf8d693d4fc7ee0d755f2ef46822
BOE-B-2025-28151,2025-08-01,d8ca9ce8b092a159e62c99c33d41f822c62d419a216eda416d626a2d5168405e,2025,B,MODEL_REQUIRED,main-05,74,34cd4c8691dfbd69577f3fa8088dd04c5099a3c20caef2652ce00f77ad5567b6
BOE-B-2024-29512,2024-08-16,337acf0fe30cf0bb9fa37f90b2806745dccb8a224459823845a64f4aa2391d27,2024,B,MODEL_REQUIRED,main-05,75,34da180f8940f2a4601bde8897756e792bd3ed4e4ab826d31f4f241083099487
BOE-A-2024-9669,2024-05-14,f28f5b4a84d7f375952da0e06bbf889d074a456039b61626fcba891fd597a964,2024,A,MODEL_REQUIRED,main-05,76,34f6db337cbbb2cdbfa1716446897dabee974a94decd5c42c9d3a5e5a7fdc2cd
BOE-A-2025-27019,2025-12-30,9a4178e26ddf48b5e87b0f0c5ef74cfcd249557197a47910dac5de2a8118f23f,2025,A,MODEL_REQUIRED,main-05,77,3504dc5cec140f41a676443bdbbe17ef65dd2af2cf79aa4d95182800fcad070f
BOE-A-2024-3203,2024-02-19,ac6473211394d02ed6bc915dfc8abd8a5157b7cd24ab4aa351639085823851be,2024,A,MODEL_REQUIRED,main-05,78,3505c4b775d5f3aadc76295645b91a4eac2450f349251facfd3c5c936f8dddbc
BOE-B-2024-36372,2024-10-11,f158536ff036d43cc1e92bf891240be99d0d6d02f411329a9643776b71a5e4be,2024,B,MODEL_REQUIRED,main-05,79,3521a836d6ea5f5cc72178f4bfbd56d519d43fe7f8ef5ea27b52ed1dbc521a27
BOE-B-2024-13862,2024-04-16,41887c56cd91a04cba3eb63b0ba98a216d8aa43067a643cdbd736e4f11fc04bb,2024,B,MODEL_REQUIRED,main-05,80,352ce8aa92415174ee01b4f70135aff7d4ac0767558257a00af717cfd30a4c44
BOE-B-2026-13206,2026-04-27,a8c38f5c460647cd82023d1effa892515a55d06587030fc6f8899c6ae644b7fa,2026,B,MODEL_REQUIRED,main-05,81,354d1438d033e5d04f74afe023d8d4b336be8723a6520ea39d4dcebef4046cde
BOE-A-2024-27263,2024-12-27,4bbe576029f60a999c92579a831a1de4e578bb85fd56d7cafb309b5d99e67856,2024,A,MODEL_REQUIRED,main-05,82,35579498f839b3fb0b8c98720b9cf29ed0f7547307605d3582130f37883a31d8
BOE-B-2026-25522,2026-07-28,75958a95484fbfe1e9204a46d8d2f1fd56b4fa92a2c013da76d923f60f438f92,2026,B,MODEL_REQUIRED,main-05,83,3565a4578ae72f1f28aa7dd2e377f8ebea78514a1218c02adc464889613bcfc0
BOE-A-2024-6067,2024-03-26,cc7bd1a13dd741568c2fd5c9955767c02a6c9d5654ead5906d132ae38c1c775f,2024,A,MODEL_REQUIRED,main-05,84,359b3c8635d4a5007fa2baa815faabbf7edf3bdc59796e5ff43345b81fa12223
BOE-B-2026-23482,2026-07-08,8e6b8e7eb93041ae73bbba6ad57000b6bbdead1533e693f79581b52138553913,2026,B,MODEL_REQUIRED,main-05,85,359b455978a77e7cc6b6f782300107572282504fb9f50823d4a9c07a6aceecf6
BOE-B-2025-10332,2025-03-21,46db5191c9dbdee9fb8a81eb9fbcb09d75ef262b7e3e125a3fbfbf93a253defa,2025,B,MODEL_REQUIRED,main-05,86,35a90d5aede6e907c4d3f124a79a38c545d15096051d11d046c4a578af626af5
BOE-B-2026-11631,2026-04-15,a6ff7795b2e2e38ea266628cdc5925c8681bb871ef3dffb656a975fb57f08a15,2026,B,MODEL_REQUIRED,main-05,87,35b87570932a47c83311c6896f71015bac4c64039577b8892a6bbb8f7eedcf69
BOE-A-2024-26672,2024-12-20,5aeb1aa3848df8d00bfeb1f9e5876071bed18d9be134ad26333a2e8a8c243d9a,2024,A,MODEL_REQUIRED,main-05,88,35bef105eedd551b0331a38b09787f2052d1a6ab259a05d7c5c21dc5caca3d20
BOE-A-2024-1361,2024-01-24,1b295dff98310b05d3c9f7c62c56006ae07f2c2bf039ca297854068d7037a5ec,2024,A,MODEL_REQUIRED,main-05,89,35cf1b68b61caba4fe9f96a83fb9f3fc0d42b3f952f6840ccc1225ab4c8adea0
BOE-B-2025-26773,2025-07-16,f2499ecf4521b1e73add0cacc62b869a649c969b75ec2f760b34f514ca8b5455,2025,B,MODEL_REQUIRED,main-05,90,35e0e9fcdd69857e08ef21d7b8880ca28689c8c61059a9f97bf3c31893a482b1
BOE-A-2024-26095,2024-12-14,5197be1cf51f13d5343c26e21f3542ee66758723d406effff7cae4a9ee101478,2024,A,MODEL_REQUIRED,main-05,91,35e918ca91a84c830786752db956ba062d8624ae866b16cbb138c229d918c8f2
BOE-B-2026-23505,2026-07-08,618edc11b5ed840deac7013a72ce92fe85841adcc48c8c6347e1cf353f0d3a14,2026,B,MODEL_REQUIRED,main-05,92,35f00c16b967f5b99b6cef3fd08697a6f1b8da99e95a091ddb12f30bd1cf6226
BOE-B-2026-12712,2026-04-23,8a93f49783d88f315ee02131a88d4b2b1d0bc84fd9f312abf841ccece54ce44b,2026,B,MODEL_REQUIRED,main-05,93,35fd841182d36abe34216ab4044a1fa2993082b622f4edeba74f04bebb975b0a
BOE-B-2026-25521,2026-07-28,2ae984975c9835617ec2b11ccb2d504745ddb53017373e9fc36e73864a22efb4,2026,B,MODEL_REQUIRED,main-05,94,361c816847f7ab2f1515d781cce3717c3f70c12954ea935058e163f41822ef81
BOE-B-2025-26662,2025-07-15,721199acbe5f3954e61a8630ef2ed0bb64fea61a3191d6045620a554b40c07c8,2025,B,MODEL_REQUIRED,main-05,95,361e898fc34a267db0f8c5c3c1d0026cad2af6cddea0007a14468fcdc1d71b19
BOE-A-2025-8147,2025-04-22,2f36fa988284c68c870326ec2f51dce6cae61b389b945f4da7169fdf43af0799,2025,A,MODEL_REQUIRED,main-05,96,362fb9010697ed76a8dd9d102ba1219461c8739b1426dd5932683d71d43aecae
BOE-A-2025-9892,2025-05-19,536fe718c5defe3a773268628f49931cfee02f04bfabad8a7c5104447f03d44c,2025,A,MODEL_REQUIRED,main-05,97,3633ea7bcdd6213d4f7031a74492561aabc06a1f3595c56bc5de1c5ece4b6750
BOE-B-2026-6735,2026-03-05,bb6cf845f25449272b329836ba070651e30febd920d5c0b1ff945c71207f2559,2026,B,MODEL_REQUIRED,main-05,98,363c3bfb876dd94632cce196ffb21d33ebd1e50f987fa508bcf352d5c181cbdf
BOE-A-2024-258,2024-01-04,9964619ae1cce177b37ff8761e78c63c16c2d6edcf851f364e5d7e28f170bfcd,2024,A,MODEL_REQUIRED,main-05,99,36475453d6a90acc3cbb55895748672d8e63b4c5ff6b5cf0f89c37c576092170
BOE-A-2024-20587,2024-10-10,857df69df1ecbd12de49e02abc550faa253968f138ac0ad8d243a97fc93d4372,2024,A,MODEL_REQUIRED,main-05,100,366c22647b44314380a6d0fa3d88b7e0f7c50827ec8a293288333673082656a1
BOE-B-2024-37363,2024-10-17,e3ee3cbfdcb24607eea773c8712352cdc79b3fbdaeb2aed791ae6464989c5f69,2024,B,MODEL_REQUIRED,main-05,101,3679613738e02466295a2d0a6942b519c6f727850a959e9fd5e90d4d9598feb6
BOE-A-2025-1553,2025-01-28,e4d9a17bb819d1bb0edd470a24952a7948934a525fb468f47aed40d7b95787f2,2025,A,MODEL_REQUIRED,main-05,102,367f3d531589d565cdf7933da9452e86fedf4899365dac1f322c7f812d3ecfeb
BOE-B-2026-799,2026-01-15,01e211e3200a4dbc1e53fb23d5832bc7043d9cd99033381675ffeaf3476c6c32,2026,B,MODEL_REQUIRED,main-05,103,36802b78db76cba9ce626bf28c64bd196aa1a3ae65c942fbf157d16ccb3752d7
BOE-B-2026-17129,2026-05-25,2c41c7282ea28c4b9559d5d25425f87a50b28b82ce6c6852fec135b38a10c405,2026,B,MODEL_REQUIRED,main-05,104,36969a30408ffd8603c1cd1270bf49a74d994cc30e6c8468ff7c4bf07e027d6c
BOE-B-2024-148,2024-01-03,41b463358ae412bb48b81ffaf9144f22efbf60fe416cbbfa9f11962aaef0a523,2024,B,MODEL_REQUIRED,main-05,105,36ace5a6cbb3a592be30b1a4fe11aa9ddf030919e5e6ec020fa4649fd55a1d4b
BOE-B-2024-33450,2024-09-21,1b8700f25274747d425ad33d185cf3de54a8443e466637cb25be6883301df1e7,2024,B,MODEL_REQUIRED,main-05,106,36b27bc5bf44444a0eba31c7a2547a1bd799c34116658f29e64bb96d5982f8bd
BOE-A-2025-8834,2025-05-03,8b5db4f0b92652d8e91a0b6a61933d8cdfc20180f1a3d859b3f839d6d2b54e7b,2025,A,MODEL_REQUIRED,main-05,107,36b794382df1e39300c2897af7ed1fc3ef8c85c354d25a3a41c51550308719b9
BOE-B-2025-16990,2025-05-10,d17f4268425837e30a291b72512fc0277292827f4c0d57ff7f7feb5f45cdedd7,2025,B,MODEL_REQUIRED,main-05,108,36cb3719c94aad4f0ba635d07a60cfa01e55149a0fd47bfb1466dcde6da9c313
BOE-B-2025-4962,2025-02-13,aa1f65873d7934270549f14ecbf4bc222d491fec30ae98f34e463fc7d6fe19df,2025,B,MODEL_REQUIRED,main-05,109,36cce4ec1f131c3663533e66cc5dcc80a56b07fbf4a4ac0e3da79c19bf8ca82f
